Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,Actual_Margin,Result,Home_Win,Real_Home_Odds,Real_Away_Odds,Real_Home_Prob,Real_Away_Prob,Real_Spread,Real_Total,ELO_Home_ELO,ELO_Away_ELO,ELO_Home_Prob,ELO_Away_Prob,ELO_Home_Odds,ELO_Away_Odds,ELO_Spread,Model_Home_Prob,Model_Away_Prob,Model_Home_Odds,Model_Away_Odds,Model_Spread,Home_Edge_Model_vs_Real,Home_Edge_ELO_vs_Real,Spread_Edge_Model_vs_Real
2015-05-16,2015,Cheetahs,Highlanders,24.0,45.0,-21.0,A,0.0,2.66,1.543,0.3671,0.6329,5.0,55.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3406,0.2392,14.3
2015-05-22,2015,Chiefs,Bulls,34.0,20.0,14.0,H,1.0,1.432,3.06,0.6812,0.3188,-6.0,45.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0265,-0.0749,3.3
2015-05-22,2015,Queensland Reds,Sharks,14.0,21.0,-7.0,A,0.0,1.751,2.2,0.5568,0.4432,-2.5,52.0,1598.0,1495.0,0.736,0.264,1.359,3.788,9.4,0.8188,0.1812,1.221,5.519,16.3,0.262,0.1792,13.8
2015-05-23,2015,Stormers,Melbourne Rebels,31.0,15.0,16.0,H,1.0,1.19,5.42,0.82,0.18,-11.5,45.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1123,-0.2137,-2.2
2015-05-23,2015,Cheetahs,Lions,17.0,40.0,-23.0,A,0.0,2.4,1.645,0.4067,0.5933,3.5,55.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.301,0.1996,12.8
2015-05-23,2015,New South Wales Waratahs,Crusaders,32.0,22.0,10.0,H,1.0,1.694,2.3,0.5759,0.4241,-2.5,46.5,1500.0,1497.0,0.6103,0.3897,1.639,2.566,4.4,0.5241,0.4759,1.908,2.101,8.3,-0.0518,0.0344,5.8
2015-05-23,2015,Blues,Hurricanes,5.0,29.0,-24.0,A,0.0,3.02,1.442,0.3232,0.6768,4.5,37.5,1495.0,1500.0,0.5999,0.4001,1.667,2.499,4.0,0.5241,0.4759,1.908,2.101,4.6,0.2009,0.2767,9.1
2015-05-23,2015,Western Force,Highlanders,3.0,23.0,-20.0,A,0.0,2.67,1.537,0.3653,0.6347,4.5,50.5,1498.0,1500.0,0.603,0.397,1.658,2.519,4.1,0.5241,0.4759,1.908,2.101,4.6,0.1588,0.2377,9.1
2015-05-29,2015,Crusaders,Hurricanes,35.0,18.0,17.0,H,1.0,2.39,1.649,0.4083,0.5917,3.5,48.5,1497.0,1500.0,0.6023,0.3977,1.66,2.514,4.1,0.5241,0.4759,1.908,2.101,4.6,0.1158,0.194,8.1
2015-05-29,2015,Brumbies,Bulls,22.0,16.0,6.0,H,1.0,1.333,3.64,0.732,0.268,-8.5,45.0,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0059,-0.0709,4.0
2015-05-29,2015,Sharks,Melbourne Rebels,25.0,21.0,4.0,H,1.0,1.396,3.24,0.6989,0.3011,-7.0,46.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.1748,-0.0994,-2.4
2015-05-30,2015,Highlanders,Chiefs,36.0,9.0,27.0,H,1.0,1.578,2.56,0.6187,0.3813,-4.0,45.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.089,-0.0124,5.3
2015-05-30,2015,Western Force,Queensland Reds,10.0,32.0,-22.0,A,0.0,1.74,2.22,0.5606,0.4394,-2.5,44.5,1498.0,1598.0,0.4632,0.5368,2.159,1.863,-1.5,0.2444,0.7556,4.092,1.323,-5.4,-0.3162,-0.0974,-7.9
2015-05-30,2015,Stormers,Cheetahs,42.0,12.0,30.0,H,1.0,1.156,6.27,0.8443,0.1557,-14.5,49.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1366,-0.238,-5.2
2015-05-30,2015,Lions,New South Wales Waratahs,27.0,22.0,5.0,H,1.0,2.36,1.666,0.4138,0.5862,2.5,50.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.2939,0.1925,11.8
2015-06-05,2015,Hurricanes,Highlanders,56.0,20.0,36.0,H,1.0,1.353,3.5,0.7212,0.2788,-9.5,47.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0135,-0.1149,-0.2
2015-06-05,2015,Western Force,Brumbies,20.0,33.0,-13.0,A,0.0,3.65,1.332,0.2674,0.7326,8.0,44.0,1498.0,1541.0,0.5452,0.4548,1.834,2.199,1.8,0.2959,0.7041,3.38,1.42,-4.3,0.0285,0.2778,3.7
2015-06-06,2015,Melbourne Rebels,Bulls,21.0,20.0,1.0,H,1.0,1.763,2.19,0.554,0.446,-2.5,54.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1537,0.0523,6.8
2015-06-06,2015,Blues,Crusaders,11.0,34.0,-23.0,A,0.0,4.34,1.259,0.2249,0.7751,12.5,52.0,1495.0,1497.0,0.6039,0.3961,1.656,2.525,4.2,0.2075,0.7925,4.819,1.262,-4.9,-0.0174,0.379,7.6
2015-06-06,2015,Queensland Reds,Chiefs,3.0,24.0,-21.0,A,0.0,2.34,1.675,0.4172,0.5828,3.5,47.0,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.4016,0.3133,13.4
2015-06-06,2015,Cheetahs,New South Wales Waratahs,33.0,58.0,-25.0,A,0.0,4.77,1.227,0.2046,0.7954,11.5,57.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.5031,0.4017,20.8
2015-06-06,2015,Stormers,Lions,19.0,19.0,0.0,D,,1.408,3.18,0.6931,0.3069,-7.5,45.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0146,-0.0868,1.8
2015-06-12,2015,Blues,Highlanders,7.0,44.0,-37.0,A,0.0,4.3,1.263,0.227,0.773,10.5,48.0,1495.0,1500.0,0.5999,0.4001,1.667,2.499,4.0,0.5241,0.4759,1.908,2.101,4.6,0.2971,0.3729,15.1
2015-06-12,2015,Melbourne Rebels,Western Force,11.0,13.0,-2.0,A,0.0,1.296,3.95,0.753,0.247,-9.0,48.5,1500.0,1498.0,0.6096,0.3904,1.64,2.561,4.4,0.5241,0.4759,1.908,2.101,8.3,-0.2289,-0.1434,-0.7
2015-06-13,2015,New South Wales Waratahs,Queensland Reds,31.0,5.0,26.0,H,1.0,1.17,5.87,0.8338,0.1662,-12.5,50.0,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5894,-0.3671,-17.7
2015-06-13,2015,Brumbies,Crusaders,24.0,37.0,-13.0,A,0.0,1.584,2.54,0.6159,0.3841,-4.0,51.5,1541.0,1497.0,0.6649,0.3351,1.504,2.984,6.6,0.8188,0.1812,1.221,5.519,14.7,0.2029,0.049,10.7
2015-06-13,2015,Chiefs,Hurricanes,13.0,21.0,-8.0,A,0.0,1.526,2.71,0.6398,0.3602,-5.5,46.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0679,-0.0335,3.8
2015-06-14,2015,Bulls,Cheetahs,29.0,42.0,-13.0,A,0.0,1.15,6.43,0.8483,0.1517,-14.5,63.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1406,-0.242,-5.2
2015-06-14,2015,Sharks,Stormers,34.0,12.0,22.0,H,1.0,1.344,3.56,0.7259,0.2741,-8.5,47.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.2018,-0.1264,-3.9
2015-06-20,2015,Highlanders,Chiefs,24.0,14.0,10.0,H,1.0,1.549,2.64,0.6302,0.3698,-3.5,46.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0775,-0.0239,5.8
2015-06-20,2015,Stormers,Brumbies,19.0,39.0,-20.0,A,0.0,1.714,2.27,0.5698,0.4302,-2.5,40.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.2657,-0.0212,-5.1
2015-06-27,2015,Hurricanes,Brumbies,29.0,9.0,20.0,H,1.0,1.296,3.95,0.753,0.247,-8.5,45.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.4489,-0.2044,-11.1
2015-06-27,2015,New South Wales Waratahs,Highlanders,17.0,35.0,-18.0,A,0.0,1.574,2.57,0.6202,0.3798,-3.0,45.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0875,-0.0139,6.3
2015-07-04,2015,Hurricanes,Highlanders,14.0,21.0,-7.0,A,0.0,1.373,3.38,0.7111,0.2889,-6.0,46.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0034,-0.1048,3.3
2016-02-26,2016,Blues,Highlanders,33.0,31.0,2.0,H,1.0,2.36,1.666,0.4138,0.5862,2.5,46.5,1495.0,1500.0,0.5999,0.4001,1.667,2.499,4.0,0.5241,0.4759,1.908,2.101,4.6,0.1103,0.1861,7.1
2016-02-26,2016,Cheetahs,Jaguares,33.0,34.0,-1.0,A,0.0,3.85,1.307,0.2534,0.7466,9.0,53.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.4543,0.3529,18.3
2016-02-26,2016,Brumbies,Hurricanes,52.0,10.0,42.0,H,1.0,1.564,2.59,0.6235,0.3765,-5.0,45.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.1144,0.0376,7.5
2016-02-27,2016,Stormers,Bulls,33.0,9.0,24.0,H,1.0,1.363,3.44,0.7162,0.2838,-6.0,44.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0085,-0.1099,3.3
2016-02-27,2016,Sunwolves,Lions,13.0,26.0,-13.0,A,0.0,6.09,1.162,0.1602,0.8398,13.5,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.5475,0.4461,22.8
2016-02-27,2016,Crusaders,Chiefs,21.0,27.0,-6.0,A,0.0,1.847,2.07,0.5285,0.4715,-2.5,48.5,1497.0,1500.0,0.6023,0.3977,1.66,2.514,4.1,0.5241,0.4759,1.908,2.101,4.6,-0.0044,0.0738,2.1
2016-02-27,2016,New South Wales Waratahs,Queensland Reds,30.0,10.0,20.0,H,1.0,1.144,6.62,0.8527,0.1473,-14.5,47.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.6083,-0.386,-19.7
2016-02-27,2016,Western Force,Melbourne Rebels,19.0,25.0,-6.0,A,0.0,1.806,2.12,0.54,0.46,-2.5,43.5,1498.0,1500.0,0.603,0.397,1.658,2.519,4.1,0.5241,0.4759,1.908,2.101,4.6,-0.0159,0.063,2.1
2016-02-27,2016,Kings,Sharks,8.0,43.0,-35.0,A,0.0,5.57,1.183,0.1752,0.8248,12.5,52.0,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,0.3489,0.4378,20.8
2016-03-04,2016,Brumbies,New South Wales Waratahs,32.0,15.0,17.0,H,1.0,1.373,3.38,0.7111,0.2889,-7.5,44.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0268,-0.05,5.0
2016-03-04,2016,Crusaders,Blues,28.0,13.0,15.0,H,1.0,1.632,2.43,0.5982,0.4018,-3.5,49.5,1497.0,1495.0,0.6086,0.3914,1.643,2.555,4.3,0.2372,0.7628,4.216,1.311,-2.1,-0.361,0.0104,-5.6
2016-03-05,2016,Chiefs,Lions,32.0,36.0,-4.0,A,0.0,1.243,4.54,0.7851,0.2149,-12.0,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0774,-0.1788,-2.7
2016-03-05,2016,Highlanders,Hurricanes,17.0,16.0,1.0,H,1.0,1.458,2.95,0.6692,0.3308,-5.0,49.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0385,-0.0629,4.3
2016-03-05,2016,Queensland Reds,Western Force,6.0,22.0,-16.0,A,0.0,1.632,2.43,0.5982,0.4018,-2.5,43.0,1598.0,1498.0,0.7332,0.2668,1.364,3.748,9.3,0.8188,0.1812,1.221,5.519,16.2,0.2206,0.135,13.7
2016-03-05,2016,Bulls,Melbourne Rebels,45.0,25.0,20.0,H,1.0,1.549,2.64,0.6302,0.3698,-4.0,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0775,-0.0239,5.3
2016-03-05,2016,Cheetahs,Stormers,10.0,20.0,-10.0,A,0.0,3.17,1.409,0.3077,0.6923,6.5,49.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.4,0.2986,15.8
2016-03-05,2016,Sharks,Jaguares,19.0,15.0,4.0,H,1.0,1.561,2.6,0.6248,0.3752,-3.0,48.5,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.1007,-0.0253,1.6
2016-03-11,2016,Blues,Hurricanes,19.0,23.0,-4.0,A,0.0,1.854,2.04,0.5239,0.4761,-2.5,47.5,1495.0,1500.0,0.5999,0.4001,1.667,2.499,4.0,0.5241,0.4759,1.908,2.101,4.6,0.0002,0.076,2.1
2016-03-11,2016,Western Force,Brumbies,14.0,31.0,-17.0,A,0.0,5.0,1.212,0.1951,0.8049,11.5,46.5,1498.0,1541.0,0.5452,0.4548,1.834,2.199,1.8,0.2959,0.7041,3.38,1.42,-4.3,0.1008,0.3501,7.2
2016-03-12,2016,Melbourne Rebels,Queensland Reds,25.0,23.0,2.0,H,1.0,1.343,3.57,0.7266,0.2734,-9.5,43.0,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.4822,-0.2599,-14.7
2016-03-12,2016,Highlanders,Lions,34.0,15.0,19.0,H,1.0,1.294,3.9,0.7509,0.2491,-9.5,50.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0432,-0.1446,-0.2
2016-03-12,2016,Sunwolves,Cheetahs,31.0,32.0,-1.0,A,0.0,2.44,1.625,0.3998,0.6002,4.0,49.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3079,0.2065,13.3
2016-03-13,2016,Kings,Chiefs,24.0,58.0,-34.0,A,0.0,10.0,1.06,0.0958,0.9042,18.5,52.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.6119,0.5105,27.8
2016-03-13,2016,Stormers,Sharks,13.0,18.0,-5.0,A,0.0,1.512,2.75,0.6452,0.3548,-5.0,42.0,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.1211,-0.0322,3.3
2016-03-18,2016,Hurricanes,Western Force,41.0,6.0,35.0,H,1.0,1.172,5.83,0.8326,0.1674,-13.5,48.0,1500.0,1498.0,0.6096,0.3904,1.64,2.561,4.4,0.5241,0.4759,1.908,2.101,8.3,-0.3085,-0.223,-5.2
2016-03-18,2016,New South Wales Waratahs,Highlanders,26.0,30.0,-4.0,A,0.0,1.625,2.44,0.6002,0.3998,-3.5,44.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1075,0.0061,5.8
2016-03-19,2016,Crusaders,Kings,57.0,24.0,33.0,H,1.0,1.0,29.0,0.9667,0.0333,-35.5,61.5,1497.0,1500.0,0.6023,0.3977,1.66,2.514,4.1,0.5241,0.4759,1.908,2.101,4.6,-0.4426,-0.3644,-30.9
2016-03-19,2016,Queensland Reds,Blues,25.0,25.0,0.0,D,,3.17,1.409,0.3077,0.6923,6.0,45.0,1598.0,1495.0,0.7357,0.2643,1.359,3.784,9.4,0.8188,0.1812,1.221,5.519,16.3,0.5111,0.428,22.3
2016-03-19,2016,Bulls,Sharks,16.0,16.0,0.0,D,,2.1,1.806,0.4624,0.5376,2.5,45.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,0.0617,0.1506,10.8
2016-03-19,2016,Sunwolves,Melbourne Rebels,9.0,35.0,-26.0,A,0.0,2.62,1.555,0.3725,0.6275,6.5,42.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3352,0.2338,15.8
2016-03-20,2016,Stormers,Brumbies,31.0,11.0,20.0,H,1.0,2.24,1.729,0.4356,0.5644,2.5,40.0,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.1315,0.113,-0.1
2016-03-20,2016,Lions,Cheetahs,39.0,22.0,17.0,H,1.0,1.273,4.18,0.7666,0.2334,-10.5,54.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0589,-0.1603,-1.2
2016-03-20,2016,Jaguares,Chiefs,26.0,30.0,-4.0,A,0.0,1.476,2.88,0.6612,0.3388,-4.5,48.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0465,-0.0549,4.8
2016-03-25,2016,Hurricanes,Kings,42.0,20.0,22.0,H,1.0,1.01,21.0,0.9541,0.0459,-37.0,67.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.2464,-0.3478,-27.7
2016-03-26,2016,Melbourne Rebels,Highlanders,3.0,27.0,-24.0,A,0.0,3.01,1.444,0.3242,0.6758,6.0,50.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3835,0.2821,15.3
2016-03-26,2016,Sunwolves,Bulls,27.0,30.0,-3.0,A,0.0,6.2,1.158,0.1574,0.8426,15.5,54.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.5503,0.4489,24.8
2016-03-26,2016,Cheetahs,Brumbies,18.0,25.0,-7.0,A,0.0,4.46,1.25,0.2189,0.7811,10.5,56.0,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.0852,0.3297,7.9
2016-03-26,2016,Sharks,Crusaders,14.0,19.0,-5.0,A,0.0,1.689,2.31,0.5776,0.4224,-2.5,45.5,1495.0,1497.0,0.6035,0.3965,1.657,2.522,4.1,0.2075,0.7925,4.819,1.262,-4.9,-0.3701,0.0259,-7.4
2016-03-26,2016,Jaguares,Stormers,8.0,13.0,-5.0,A,0.0,1.621,2.45,0.6018,0.3982,-3.5,45.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1059,0.0045,5.8
2016-03-26,2016,Chiefs,Western Force,53.0,10.0,43.0,H,1.0,1.121,7.51,0.8701,0.1299,-16.0,49.0,1500.0,1498.0,0.6096,0.3904,1.64,2.561,4.4,0.5241,0.4759,1.908,2.101,8.3,-0.346,-0.2605,-7.7
2016-03-27,2016,Queensland Reds,New South Wales Waratahs,13.0,15.0,-2.0,A,0.0,3.64,1.333,0.268,0.732,6.5,43.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.5508,0.4625,16.4
2016-04-01,2016,Lions,Crusaders,37.0,43.0,-6.0,A,0.0,2.0,1.909,0.4884,0.5116,2.5,53.5,1500.0,1497.0,0.6103,0.3897,1.639,2.566,4.4,0.5241,0.4759,1.908,2.101,8.3,0.0357,0.1219,10.8
2016-04-01,2016,Highlanders,Western Force,32.0,20.0,12.0,H,1.0,1.091,9.21,0.8941,0.1059,-18.5,51.5,1500.0,1498.0,0.6096,0.3904,1.64,2.561,4.4,0.5241,0.4759,1.908,2.101,8.3,-0.37,-0.2845,-10.2
2016-04-02,2016,Blues,Jaguares,24.0,16.0,8.0,H,1.0,1.37,3.39,0.7122,0.2878,-8.5,49.5,1495.0,1500.0,0.5999,0.4001,1.667,2.499,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.1881,-0.1123,-3.9
2016-04-02,2016,Brumbies,Chiefs,23.0,48.0,-25.0,A,0.0,1.512,2.75,0.6452,0.3548,-5.0,49.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,0.0927,0.0159,7.5
2016-04-02,2016,Kings,Sunwolves,33.0,28.0,5.0,H,1.0,1.632,2.43,0.5982,0.4018,-3.5,55.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1095,0.0081,5.8
2016-04-02,2016,Bulls,Cheetahs,23.0,18.0,5.0,H,1.0,1.377,3.35,0.7087,0.2913,-8.0,54.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.001,-0.1024,1.3
2016-04-03,2016,New South Wales Waratahs,Melbourne Rebels,17.0,21.0,-4.0,A,0.0,1.363,3.44,0.7162,0.2838,-7.0,44.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0085,-0.1099,2.3
2016-04-08,2016,Stormers,Sunwolves,46.0,19.0,27.0,H,1.0,1.01,21.0,0.9541,0.0459,-28.5,58.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.2464,-0.3478,-19.2
2016-04-08,2016,Western Force,Crusaders,19.0,20.0,-1.0,A,0.0,4.34,1.259,0.2249,0.7751,8.5,48.0,1498.0,1497.0,0.607,0.393,1.647,2.545,4.3,0.2372,0.7628,4.216,1.311,-2.1,0.0123,0.3821,6.4
2016-04-08,2016,Chiefs,Blues,29.0,23.0,6.0,H,1.0,1.204,5.16,0.8108,0.1892,-12.5,52.0,1500.0,1495.0,0.6126,0.3874,1.632,2.581,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.2867,-0.1982,-4.2
2016-04-09,2016,Hurricanes,Jaguares,40.0,22.0,18.0,H,1.0,1.188,5.46,0.8213,0.1787,-12.5,53.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1136,-0.215,-3.2
2016-04-09,2016,Queensland Reds,Highlanders,28.0,27.0,1.0,H,1.0,3.23,1.398,0.3021,0.6979,6.5,45.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.5167,0.4284,16.4
2016-04-09,2016,Sharks,Lions,9.0,24.0,-15.0,A,0.0,1.694,2.3,0.5759,0.4241,-2.5,46.0,1495.0,1500.0,0.5995,0.4005,1.668,2.497,4.0,0.5241,0.4759,1.908,2.101,4.6,-0.0518,0.0236,2.1
2016-04-09,2016,Kings,Bulls,6.0,38.0,-32.0,A,0.0,6.87,1.137,0.142,0.858,14.5,56.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.5657,0.4643,23.8
2016-04-15,2016,Crusaders,Jaguares,32.0,15.0,17.0,H,1.0,1.163,6.06,0.839,0.161,-14.5,52.5,1497.0,1500.0,0.6023,0.3977,1.66,2.514,4.1,0.5241,0.4759,1.908,2.101,4.6,-0.3149,-0.2367,-9.9
2016-04-15,2016,Melbourne Rebels,Hurricanes,13.0,38.0,-25.0,A,0.0,2.53,1.588,0.3856,0.6144,3.5,47.0,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3221,0.2207,12.8
2016-04-15,2016,Cheetahs,Sunwolves,92.0,17.0,75.0,H,1.0,1.119,7.65,0.8724,0.1276,-16.0,60.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1647,-0.2661,-6.7
2016-04-16,2016,Blues,Sharks,23.0,18.0,5.0,H,1.0,1.392,3.27,0.7014,0.2986,-6.5,43.5,1495.0,1495.0,0.6067,0.3933,1.648,2.543,4.3,0.2372,0.7628,4.216,1.311,-2.2,-0.4642,-0.0947,-8.7
2016-04-16,2016,New South Wales Waratahs,Brumbies,20.0,26.0,-6.0,A,0.0,2.02,1.884,0.4826,0.5174,2.5,43.0,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.1785,0.066,-0.1
2016-04-16,2016,Bulls,Queensland Reds,41.0,22.0,19.0,H,1.0,1.243,4.54,0.7851,0.2149,-9.5,53.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5407,-0.3184,-14.7
2016-04-16,2016,Lions,Stormers,29.0,22.0,7.0,H,1.0,1.467,2.92,0.6656,0.3344,-4.5,43.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0421,-0.0593,4.8
2016-04-22,2016,Highlanders,Sharks,14.0,15.0,-1.0,A,0.0,1.215,4.97,0.8036,0.1964,-11.5,49.5,1500.0,1495.0,0.613,0.387,1.631,2.584,4.5,0.5241,0.4759,1.908,2.101,8.3,-0.2795,-0.1906,-3.2
2016-04-22,2016,Melbourne Rebels,Cheetahs,36.0,14.0,22.0,H,1.0,1.588,2.53,0.6144,0.3856,-5.5,49.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0933,-0.0081,3.8
2016-04-23,2016,Kings,Lions,10.0,45.0,-35.0,A,0.0,15.0,1.03,0.0643,0.9357,24.5,59.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.6434,0.542,33.8
2016-04-23,2016,Stormers,Queensland Reds,40.0,22.0,18.0,H,1.0,1.186,5.51,0.8229,0.1771,-12.5,46.0,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.5785,-0.3562,-17.7
