Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,result,home_win,home_prob_elo,prob_xgb,prob_lr,prob_ensemble,bet_home,implied_odds,flat_stake,flat_return,flat_pnl,kelly_stake,kelly_return,kelly_pnl,Home_Odds,Draw_Odds,Away_Odds,Competition_Odds
2025-05-17,2025,Bordeaux-Begles,Castres Olympique,34,29,H,1,0.772,0.7592,0.6705,0.7148,True,1.2953367875647668,1.0,1.2953367875647668,0.2953367875647668,0.0,0.0,0.0,,,,
2025-05-17,2025,Moana Pasifika,Blues,27,21,H,1,0.378,0.2695,0.2744,0.2719,False,2.6455026455026456,0.0,0.0,0.0,0.0,0.0,0.0,3.52,26.63,1.32,Data
2025-05-17,2025,Brumbies,Queensland Reds,24,14,H,1,0.781,0.842,0.7776,0.8098,True,1.2804097311139564,1.0,1.2804097311139564,0.2804097311139564,0.2175388127853879,0.2785388127853879,0.0609999999999999,,,,
2025-05-17,2025,Brumbies,Reds,24,14,H,1,0.814,0.8,0.7373,0.7686,True,1.228501228501229,1.0,1.228501228501229,0.2285012285012286,0.0,0.0,0.0,1.4,23.99,3.09,Data
2025-05-17,2025,Zebre Rugby,Connacht,12,22,A,0,0.483,0.3297,0.3001,0.3149,False,2.070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-17,2025,Bulls,Dragons,55,15,H,1,0.986,0.9612,0.9163,0.9388,True,1.0141987829614605,1.0,1.0141987829614605,0.0141987829614604,0.0,0.0,0.0,,,,
2025-05-17,2025,Fijian Drua,Force,38,7,H,1,0.657,0.5317,0.4871,0.5094,False,1.5220700152207,0.0,0.0,0.0,0.0,0.0,0.0,1.28,27.17,3.83,Data
2025-05-17,2025,Lions,Ospreys,29,28,H,1,0.659,0.6204,0.5264,0.5734,True,1.5174506828528072,1.0,1.5174506828528072,0.5174506828528072,0.0,0.0,0.0,,,,
2025-05-17,2025,Leinster,Glasgow Warriors,13,5,H,1,0.953,1.0,0.9357,0.9678,True,1.0493179433368311,1.0,1.0493179433368311,0.0493179433368311,0.9529999999999992,0.9999999999999992,0.047,,,,
2025-05-17,2025,Bath Rugby,Leicester Tigers,43,15,H,1,0.721,0.6621,0.5877,0.6249,True,1.3869625520110958,1.0,1.3869625520110958,0.3869625520110957,0.0,0.0,0.0,,,,
2025-05-17,2025,Shizuoka Blue Revs,Kobelco Kobe Steelers,20,35,A,0,0.78,0.8302,0.7511,0.7907,True,1.282051282051282,1.0,0.0,-1.0,0.1779818181818183,0.0,-0.1779818181818183,,,,
2025-05-17,2025,Union Bordeaux-Begles,Castres Olympique,34,29,H,1,0.714,0.7592,0.6889,0.724,True,1.400560224089636,1.0,1.400560224089636,0.400560224089636,0.112841958041958,0.158041958041958,0.0452,,,,
2025-05-17,2025,Section Paloise,RC Toulonnais,25,21,H,1,0.515,0.554,0.4386,0.4963,True,1.941747572815534,1.0,1.941747572815534,0.941747572815534,0.0414123711340206,0.0804123711340206,0.039,,,,
2025-05-17,2025,Northampton Saints,Saracens,28,24,H,1,0.768,0.6204,0.5218,0.5711,True,1.3020833333333333,1.0,1.3020833333333333,0.3020833333333332,0.0,0.0,0.0,,,,
2025-05-18,2025,La Rochelle,Montpellier,47,18,H,1,0.364,0.436,0.3835,0.4097,False,2.7472527472527477,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-18,2025,Stade Rochelais,Montpellier Herault Rugby Club,47,18,H,1,0.388,0.5317,0.4422,0.487,False,2.5773195876288657,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-18,2025,Harlequins,Exeter Chiefs,24,22,H,1,0.798,0.842,0.7826,0.8123,True,1.2531328320802004,1.0,1.2531328320802004,0.2531328320802004,0.1738217821782176,0.2178217821782175,0.0439999999999999,,,,
2025-05-18,2025,Yacare XV,Cobras,33,18,H,1,0.665,0.4284,0.5752,0.5018,False,1.5037593984962403,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-18,2025,Kubota Spears,Tokyo Sungoliath,20,15,H,1,0.813,0.8968,0.7673,0.832,True,1.2300123001230012,1.0,1.2300123001230012,0.2300123001230012,0.3643283422459897,0.4481283422459898,0.0838000000000001,,,,
2025-05-19,2025,Pampas,Selknam,16,18,A,0,0.591,0.6621,0.5835,0.6228,True,1.6920473773265652,1.0,0.0,-1.0,0.102738630806846,0.0,-0.102738630806846,,,,
2025-05-23,2025,Reds,Hurricanes,27,31,A,0,0.326,0.4284,0.3312,0.3798,False,3.067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,1.84,22.17,2.03,Data
2025-05-23,2025,Bahrain,Jordan,66,13,H,1,0.672,0.5317,0.566,0.5488,False,1.488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-23,2025,Crusaders,Highlanders,15,12,H,1,0.948,0.8361,0.8574,0.8468,True,1.0548523206751057,1.0,1.0548523206751057,0.0548523206751054,0.0,0.0,0.0,1.11,33.83,6.79,Data
2025-05-23,2025,Queensland Reds,Hurricanes,27,31,A,0,0.365,0.5234,0.3496,0.4365,False,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-24,2025,Northampton Saints,Bordeaux-Begles,20,28,A,0,0.424,0.5596,0.487,0.5233,True,2.358490566037736,1.0,0.0,-1.0,0.0998166666666666,0.0,-0.0998166666666666,,,,
2025-05-24,2025,Castres Olympique,Clermont Auvergne,34,29,H,1,0.696,0.7078,0.6194,0.6636,True,1.4367816091954024,1.0,1.4367816091954024,0.4367816091954024,0.0270157894736842,0.0388157894736843,0.0118,,,,
2025-05-24,2025,Force,Waratahs,17,22,A,0,0.544,0.5317,0.4836,0.5076,False,1.838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.61,23.72,2.4,Data
2025-05-24,2025,Force,NSW Waratahs,17,22,A,0,0.465,0.5263,0.3622,0.4443,False,2.150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-24,2025,Toshiba Brave Lupus,Kobelco Kobe Steelers,31,3,H,1,0.618,0.5317,0.6219,0.5768,False,1.6181229773462784,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-24,2025,Castres Olympique,ASM Clermont Auvergne,34,29,H,1,0.71,0.8,0.6356,0.7178,True,1.4084507042253522,1.0,1.4084507042253522,0.4084507042253522,0.220344827586207,0.3103448275862071,0.09,,,,
2025-05-24,2025,Chiefs,Moana Pasifika,85,7,H,1,0.865,0.9612,0.8494,0.9053,True,1.1560693641618498,1.0,1.1560693641618498,0.1560693641618498,0.6163925925925926,0.7125925925925927,0.0962,1.09,37.94,7.32,Data
2025-05-24,2025,Northampton Saints,Union Bordeaux-Begles,20,28,A,0,0.53,0.6204,0.4655,0.5429,True,1.8867924528301885,1.0,0.0,-1.0,0.1019404255319148,0.0,-0.1019404255319148,,,,
2025-05-25,2025,Saitama Wild Knights,Kubota Spears,24,28,A,0,0.561,0.6204,0.5526,0.5865,True,1.7825311942959,1.0,0.0,-1.0,0.0759075170842823,0.0,-0.0759075170842823,,,,
2025-05-30,2025,Highlanders,Chiefs,24,41,A,0,0.079,0.3297,0.2123,0.271,False,12.658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,5.26,30.83,1.16,Data
2025-05-30,2025,Glasgow Warriors,DHL Stormers,36,18,H,1,0.583,0.7592,0.5839,0.6716,True,1.7152658662092626,1.0,1.7152658662092626,0.7152658662092626,0.2463419664268585,0.4225419664268585,0.1762,,,,
2025-05-30,2025,Glasgow Warriors,Stormers,36,18,H,1,0.423,0.6875,0.5481,0.6178,True,2.364066193853428,1.0,2.364066193853428,1.3640661938534278,0.1939055459272097,0.4584055459272098,0.2645,,,,
2025-05-30,2025,Brumbies,Crusaders,31,33,A,0,0.663,0.5862,0.5611,0.5736,True,1.5082956259426847,1.0,0.0,-1.0,0.0,0.0,0.0,1.81,22.06,2.08,Data
2025-05-31,2025,Leicester Tigers,Newcastle Falcons,42,20,H,1,0.979,0.9873,0.93,0.9587,True,1.0214504596527068,1.0,1.0214504596527068,0.0214504596527067,0.3869380952380956,0.3952380952380956,0.0082999999999999,,,,
2025-05-31,2025,Leinster,Scarlets,33,21,H,1,0.95,0.9077,0.8219,0.8648,True,1.0526315789473684,1.0,1.0526315789473684,0.0526315789473683,0.0,0.0,0.0,,,,
2025-05-31,2025,Clermont Auvergne,Stade Francais Paris,55,20,H,1,0.781,0.7814,0.6639,0.7227,True,1.2804097311139564,1.0,1.2804097311139564,0.2804097311139564,0.0014264840182646,0.0018264840182646,0.0003999999999999,,,,
2025-05-31,2025,Hurricanes,Moana Pasifika,64,12,H,1,0.885,0.9412,0.8427,0.8919,True,1.1299435028248588,1.0,1.1299435028248588,0.1299435028248587,0.4324956521739131,0.4886956521739132,0.0562,1.22,31.0,4.31,Data
2025-05-31,2025,Gloucester Rugby,Northampton Saints,41,26,H,1,0.49,0.5586,0.4416,0.5001,True,2.0408163265306123,1.0,2.0408163265306123,1.0408163265306123,0.0659098039215686,0.1345098039215686,0.0686,,,,
2025-05-31,2025,Exeter Chiefs,Sale Sharks,26,30,A,0,0.219,0.4284,0.3269,0.3777,False,4.566210045662101,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Blues,Waratahs,46,6,H,1,0.883,0.842,0.7864,0.8142,True,1.1325028312570782,1.0,1.1325028312570782,0.1325028312570781,0.0,0.0,0.0,1.05,40.44,9.99,Data
2025-05-31,2025,Bulls,Edinburgh Rugby,42,33,H,1,0.684,0.6204,0.5796,0.6,True,1.461988304093567,1.0,1.461988304093567,0.461988304093567,0.0,0.0,0.0,,,,
2025-05-31,2025,Kobelco Kobe Steelers,Saitama Wild Knights,22,17,H,1,0.522,0.5586,0.5159,0.5373,True,1.9157088122605364,1.0,1.9157088122605364,0.9157088122605364,0.0399690376569037,0.0765690376569037,0.0365999999999999,,,,
2025-05-31,2025,Bristol Bears,Harlequins,52,26,H,1,0.484,0.5234,0.3835,0.4534,False,2.066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Blues,NSW Waratahs,46,6,H,1,0.838,0.8968,0.7893,0.843,True,1.1933174224343677,1.0,1.1933174224343677,0.1933174224343676,0.3041629629629631,0.3629629629629632,0.0588,,,,
2025-05-31,2025,Queensland Reds,Fijian Drua,52,7,H,1,0.833,0.8302,0.6464,0.7383,True,1.2004801920768309,1.0,1.2004801920768309,0.2004801920768308,0.0,0.0,0.0,,,,
2025-05-31,2025,Castres Olympique,Aviron Bayonnais,33,3,H,1,0.753,0.7273,0.5608,0.644,True,1.3280212483399734,1.0,1.3280212483399734,0.3280212483399733,0.0,0.0,0.0,,,,
2025-05-31,2025,RC Vannes,Section Paloise,26,52,A,0,0.466,0.5586,0.3892,0.4739,True,2.145922746781116,1.0,0.0,-1.0,0.0808082397003745,0.0,-0.0808082397003745,,,,
2025-05-31,2025,Trinidad & Tobago,Barbados,29,28,H,1,0.851,0.8361,0.7827,0.8094,True,1.1750881316098707,1.0,1.1750881316098707,0.1750881316098707,0.0,0.0,0.0,,,,
2025-05-31,2025,Racing 92,Montpellier Herault Rugby Club,25,27,A,0,0.677,0.6621,0.554,0.6081,True,1.4771048744460855,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Stade Rochelais,USA Perpignan,38,15,H,1,0.81,0.842,0.653,0.7475,True,1.2345679012345678,1.0,1.2345679012345678,0.2345679012345678,0.1364210526315786,0.1684210526315785,0.0319999999999999,,,,
2025-05-31,2025,Racing 92,Montpellier,25,27,A,0,0.636,0.5596,0.4523,0.506,True,1.572327044025157,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Castres Olympique,Bayonne,33,3,H,1,0.556,0.8302,0.6378,0.734,True,1.7985611510791366,1.0,1.7985611510791366,0.7985611510791366,0.3433675675675676,0.6175675675675676,0.2742,,,,
2025-05-31,2025,Hollywoodbets Sharks,Munster Rugby,24,24,D,0,0.691,0.6621,0.5916,0.6269,True,1.4471780028943562,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2025-05-31,2025,La Rochelle,Perpignan,38,15,H,1,0.803,0.7592,0.7472,0.7532,True,1.2453300124533,1.0,1.2453300124533,0.2453300124533,0.0,0.0,0.0,,,,
2025-05-31,2025,Vodacom Bulls,Edinburgh Rugby,42,33,H,1,0.628,0.7273,0.646,0.6867,True,1.5923566878980893,1.0,1.5923566878980893,0.5923566878980893,0.1676354838709676,0.2669354838709676,0.0992999999999999,,,,
2025-05-31,2025,Leinster Rugby,Scarlets,33,21,H,1,0.909,0.842,0.7446,0.7933,True,1.1001100110011002,1.0,1.1001100110011002,0.1001100110011001,0.0,0.0,0.0,,,,
2025-05-31,2025,Reds,Fijian Drua,52,7,H,1,0.751,0.8968,0.7752,0.836,True,1.3315579227696406,1.0,1.3315579227696406,0.3315579227696406,0.4397421686746988,0.5855421686746988,0.1457999999999999,1.09,34.17,7.4,Data
2025-05-31,2025,ASM Clermont Auvergne,Stade Francais Paris,55,20,H,1,0.698,0.7592,0.6861,0.7226,True,1.4326647564469914,1.0,1.4326647564469914,0.4326647564469914,0.1414490066225166,0.2026490066225166,0.0612,,,,
2025-05-31,2025,Sharks,Munster,24,24,D,0,0.619,0.4955,0.4249,0.4602,False,1.6155088852988693,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Saracens,Bath Rugby,36,26,H,1,0.181,0.5317,0.4573,0.4945,False,5.524861878453039,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-05-31,2025,Vannes,Pau,26,52,A,0,0.439,0.4284,0.3282,0.3783,False,2.277904328018223,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-01,2025,RC Toulonnais,Union Bordeaux-Begles,27,10,H,1,0.284,0.3944,0.3002,0.3473,False,3.5211267605633805,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-01,2025,Stade Toulousain,Lyon Olympique Universitaire,43,3,H,1,0.887,0.8968,0.764,0.8304,True,1.1273957158962795,1.0,1.1273957158962795,0.1273957158962795,0.0769256637168144,0.0867256637168144,0.0098,,,,
2025-06-01,2025,Toshiba Brave Lupus,Kubota Spears,18,13,H,1,0.531,0.5317,0.5212,0.5264,False,1.8832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-01,2025,Toulouse,Lyon O.U.,43,3,H,1,0.927,0.9612,0.862,0.9116,True,1.0787486515641855,1.0,1.0787486515641855,0.0787486515641855,0.4342931506849317,0.4684931506849317,0.0342,,,,
2025-06-01,2025,Toulon,Bordeaux-Begles,27,10,H,1,0.312,0.5317,0.4422,0.4869,False,3.2051282051282053,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-06,2025,Bath Rugby,Bristol Bears,34,20,H,1,0.841,0.7273,0.6589,0.6931,True,1.1890606420927468,1.0,1.1890606420927468,0.1890606420927467,0.0,0.0,0.0,,,,
2025-06-06,2025,Crusaders,Reds,32,12,H,1,0.836,0.7814,0.7542,0.7678,True,1.1961722488038278,1.0,1.1961722488038278,0.1961722488038277,0.0,0.0,0.0,1.17,29.17,5.26,Data
2025-06-06,2025,Crusaders,Queensland Reds,32,12,H,1,0.823,0.7814,0.8121,0.7968,True,1.2150668286755772,1.0,1.2150668286755772,0.2150668286755772,0.0,0.0,0.0,,,,
2025-06-07,2025,Montpellier,Clermont Auvergne,10,23,A,0,0.686,0.7273,0.6416,0.6844,True,1.4577259475218658,1.0,0.0,-1.0,0.0902286624203819,0.0,-0.0902286624203819,,,,
2025-06-07,2025,Bulls,Sharks,25,13,H,1,0.719,0.6875,0.653,0.6702,True,1.3908205841446457,1.0,1.3908205841446457,0.3908205841446455,0.0,0.0,0.0,,,,
2025-06-07,2025,Lyon O.U.,Racing 92,34,47,A,0,0.46,0.5373,0.486,0.5117,False,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,Bayonne,Toulon,18,10,H,1,0.526,0.436,0.4097,0.4228,False,1.9011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,Aviron Bayonnais,RC Toulonnais,18,10,H,1,0.487,0.5317,0.4117,0.4717,False,2.053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,Brumbies,Hurricanes,35,28,H,1,0.529,0.6621,0.5424,0.6023,True,1.8903591682419656,1.0,1.8903591682419656,0.8903591682419658,0.1494902335456475,0.2825902335456476,0.1331,1.76,23.56,2.15,Data
2025-06-07,2025,Section Paloise,Stade Rochelais,32,18,H,1,0.659,0.7078,0.6147,0.6613,True,1.5174506828528072,1.0,1.5174506828528072,0.5174506828528072,0.0943085043988269,0.1431085043988268,0.0487999999999999,,,,
2025-06-07,2025,Pau,La Rochelle,32,18,H,1,0.682,0.7273,0.565,0.6461,True,1.4662756598240467,1.0,1.4662756598240467,0.4662756598240467,0.097152830188679,0.1424528301886789,0.0452999999999998,,,,
2025-06-07,2025,Leicester Tigers,Sale Sharks,21,16,H,1,0.559,0.6204,0.525,0.5727,True,1.7889087656529514,1.0,1.7889087656529514,0.7889087656529514,0.0778290249433105,0.1392290249433104,0.0613999999999998,,,,
2025-06-07,2025,Perpignan,Toulouse,42,35,H,1,0.077,0.2271,0.1534,0.1902,False,12.987012987012989,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,Lyon Olympique Universitaire,Racing 92,34,47,A,0,0.606,0.6204,0.4495,0.5349,True,1.6501650165016502,1.0,0.0,-1.0,0.0221482233502537,0.0,-0.0221482233502537,,,,
2025-06-07,2025,Montpellier Herault Rugby Club,ASM Clermont Auvergne,10,23,A,0,0.638,0.7592,0.653,0.7061,True,1.567398119122257,1.0,0.0,-1.0,0.2136066298342541,0.0,-0.2136066298342541,,,,
2025-06-07,2025,Stade Francais Paris,Castres Olympique,21,10,H,1,0.144,0.4,0.3047,0.3523,False,6.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,USA Perpignan,Stade Toulousain,42,35,H,1,0.069,0.2271,0.1316,0.1793,False,14.492753623188404,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-07,2025,Bordeaux-Begles,Vannes,59,28,H,1,0.886,0.9612,0.8317,0.8965,True,1.1286681715575622,1.0,1.1286681715575622,0.1286681715575621,0.5844491228070176,0.6596491228070176,0.0752,,,,
2025-06-07,2025,Chiefs,Blues,19,20,A,0,0.807,0.8123,0.756,0.7841,True,1.2391573729863692,1.0,0.0,-1.0,0.0221611398963729,0.0,-0.0221611398963729,1.32,25.89,3.55,Data
2025-06-07,2025,Vodacom Bulls,Hollywoodbets Sharks,25,13,H,1,0.72,0.7592,0.65,0.7046,True,1.3888888888888888,1.0,1.3888888888888888,0.3888888888888888,0.1008,0.14,0.0392,,,,
2025-06-07,2025,Leinster Rugby,Glasgow Warriors,37,19,H,1,0.867,0.8968,0.8265,0.8616,True,1.1534025374855823,1.0,1.1534025374855823,0.1534025374855825,0.1942601503759401,0.2240601503759401,0.0298,,,,
2025-06-07,2025,Leinster,Glasgow Warriors,37,19,H,1,0.927,0.9714,0.8923,0.9319,True,1.0787486515641855,1.0,1.0787486515641855,0.0787486515641855,0.5638191780821918,0.6082191780821918,0.0443999999999999,,,,
2025-06-07,2025,Union Bordeaux-Begles,RC Vannes,59,28,H,1,0.904,0.9412,0.8332,0.8872,True,1.106194690265487,1.0,1.106194690265487,0.1061946902654866,0.3503000000000003,0.3875000000000003,0.0372,,,,
2025-06-13,2025,Crusaders,Blues,21,14,H,1,0.783,0.8123,0.7523,0.7823,True,1.277139208173691,1.0,1.277139208173691,0.277139208173691,0.1057230414746543,0.1350230414746543,0.0292999999999999,1.43,23.24,2.93,Data
2025-06-13,2025,Aviron Bayonnais,ASM Clermont Auvergne,20,3,H,1,0.588,0.7273,0.6265,0.6769,True,1.7006802721088436,1.0,1.7006802721088436,0.7006802721088436,0.1988067961165047,0.3381067961165047,0.1392999999999999,,,,
2025-06-13,2025,Cayman Islands,Bermuda,18,10,H,1,0.711,0.7592,0.6962,0.7277,True,1.4064697609001406,1.0,1.4064697609001406,0.4064697609001406,0.1185820069204152,0.1667820069204152,0.0482,,,,
2025-06-13,2025,Bayonne,Clermont Auvergne,20,3,H,1,0.64,0.7944,0.6258,0.7101,True,1.5625,1.0,1.5625,0.5625,0.2744888888888888,0.4288888888888888,0.1543999999999999,,,,
2025-06-14,2025,Leinster Rugby,Vodacom Bulls,32,7,H,1,0.799,0.7078,0.6969,0.7024,True,1.2515644555694618,1.0,1.2515644555694618,0.2515644555694618,0.0,0.0,0.0,,,,
2025-06-14,2025,RC Toulonnais,Castres Olympique,52,23,H,1,0.6,0.6204,0.5152,0.5678,True,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666667,0.0305999999999999,0.0509999999999999,0.0203999999999999,,,,
2025-06-14,2025,Bath Rugby,Leicester Tigers,23,21,H,1,0.717,0.7078,0.6177,0.6628,True,1.394700139470014,1.0,1.394700139470014,0.394700139470014,0.0,0.0,0.0,,,,
2025-06-14,2025,Chiefs,Brumbies,37,17,H,1,0.605,0.7078,0.5919,0.6499,True,1.6528925619834711,1.0,1.6528925619834711,0.6528925619834711,0.157453164556962,0.260253164556962,0.1028,1.15,31.47,5.65,Data
2025-06-14,2025,Toulon,Castres Olympique,52,23,H,1,0.578,0.8302,0.7268,0.7785,True,1.7301038062283738,1.0,1.7301038062283738,0.7301038062283738,0.3454303317535546,0.5976303317535546,0.2522,,,,
2025-06-14,2025,Leinster,Bulls,32,7,H,1,0.869,0.7592,0.7673,0.7632,True,1.150747986191024,1.0,1.150747986191024,0.1507479861910241,0.0,0.0,0.0,,,,
2025-06-20,2025,Toulouse,Bayonne,32,25,H,1,0.767,0.8,0.74,0.77,True,1.303780964797914,1.0,1.303780964797914,0.3037809647979139,0.1086309012875537,0.1416309012875537,0.033,,,,
2025-06-20,2025,British & Irish Lions,Argentina,24,28,A,0,0.646,0.7592,0.5983,0.6787,True,1.547987616099071,1.0,0.0,-1.0,0.206574011299435,0.0,-0.206574011299435,,,,
2025-06-20,2025,Stade Toulousain,Aviron Bayonnais,32,25,H,1,0.789,0.8361,0.7542,0.7951,True,1.2674271229404308,1.0,1.2674271229404308,0.2674271229404308,0.1761227488151656,0.2232227488151655,0.0470999999999999,,,,
2025-06-21,2025,Union Bordeaux-Begles,RC Toulonnais,39,24,H,1,0.702,0.7273,0.5953,0.6613,True,1.4245014245014247,1.0,1.4245014245014247,0.4245014245014247,0.0595993288590603,0.0848993288590603,0.0252999999999999,,,,
2025-06-21,2025,England XV,France XV,24,26,A,0,0.73,0.7273,0.5526,0.6399,True,1.36986301369863,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2025-06-21,2025,Mexico,Trinidad & Tobago,45,14,H,1,0.448,0.5284,0.3866,0.4575,False,2.232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-21,2025,Bahamas,Jamaica,15,52,A,0,0.28,0.3297,0.3582,0.3439,False,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-21,2025,Crusaders,Chiefs,16,12,H,1,0.591,0.5586,0.55,0.5543,True,1.6920473773265652,1.0,1.6920473773265652,0.6920473773265652,0.0,0.0,0.0,2.08,21.79,1.79,Data
2025-06-21,2025,Bordeaux-Begles,Toulon,39,24,H,1,0.676,0.6204,0.5068,0.5636,True,1.4792899408284024,1.0,1.4792899408284024,0.4792899408284023,0.0,0.0,0.0,,,,
2025-06-27,2025,Namibia,Italy,6,73,A,0,0.138,0.2271,0.1398,0.1834,False,7.246376811594202,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-28,2025,Stade Toulousain,Union Bordeaux-Begles,39,33,H,1,0.689,0.6621,0.5644,0.6133,True,1.451378809869376,1.0,1.451378809869376,0.451378809869376,0.0,0.0,0.0,,,,
2025-06-28,2025,South Africa,Barbarians,54,7,H,1,0.98,0.9872,0.965,0.9761,True,1.020408163265306,1.0,1.020408163265306,0.0204081632653061,0.3527999999999988,0.3599999999999988,0.0071999999999999,,,,
2025-06-28,2025,Toulouse,Bordeaux-Begles,39,33,H,1,0.701,0.7592,0.7166,0.7379,True,1.4265335235378032,1.0,1.4265335235378032,0.4265335235378031,0.1364488294314381,0.1946488294314382,0.0582,,,,
2025-06-28,2025,Force,British & Irish Lions,7,54,A,0,0.004,0.009,0.0213,0.0152,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-06-28,2025,Japan XV,Maori All Blacks,20,53,A,0,0.281,0.4,0.3407,0.3704,False,3.558718861209964,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-02,2025,Queensland Reds,British & Irish Lions,12,52,A,0,0.033,0.0809,0.06,0.0704,False,30.3030303030303,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,Japan,Wales,24,19,H,1,0.686,0.3944,0.386,0.3902,False,1.4577259475218658,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,NSW Waratahs,British & Irish Lions,10,21,A,0,0.011,0.1077,0.0306,0.0692,False,90.90909090909092,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,Argentina,England,12,35,A,0,0.704,0.7078,0.528,0.6179,True,1.4204545454545456,1.0,0.0,-1.0,0.0090378378378378,0.0,-0.0090378378378378,,,,
2025-07-05,2025,Brazil,Argentina XV,17,45,A,0,0.186,0.3944,0.3092,0.3518,False,5.376344086021505,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,Georgia,Ireland,5,34,A,0,0.067,0.0386,0.0744,0.0565,False,14.925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,Chile,Romania,40,16,H,1,0.603,0.3793,0.3911,0.3852,False,1.658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,Maori All Blacks,Scotland,26,29,A,0,0.184,0.209,0.1185,0.1637,False,5.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-05,2025,New Zealand,France,31,27,H,1,0.546,0.6204,0.6595,0.6399,True,1.8315018315018317,1.0,1.8315018315018317,0.8315018315018314,0.0894766519823787,0.1638766519823786,0.0743999999999999,,,,
2025-07-05,2025,South Africa,Italy,42,24,H,1,0.986,0.9872,0.9652,0.9762,True,1.0141987829614605,1.0,1.0141987829614605,0.0141987829614604,0.0845142857142839,0.0857142857142839,0.0011999999999999,,,,
2025-07-05,2025,USA,Belgium,36,17,H,1,0.835,0.8968,0.7565,0.8266,True,1.1976047904191618,1.0,1.1976047904191618,0.1976047904191618,0.3127454545454547,0.3745454545454548,0.0618,,,,
2025-07-06,2025,Australia,Fiji,21,18,H,1,0.578,0.7592,0.7833,0.7712,True,1.7301038062283738,1.0,1.7301038062283738,0.7301038062283738,0.2481838862559242,0.4293838862559242,0.1812,,,,
2025-07-09,2025,Singapore,Philippines,20,37,A,0,0.348,0.436,0.3859,0.4109,False,2.873563218390805,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-09,2025,Brumbies,British & Irish Lions,24,36,A,0,0.079,0.2271,0.1902,0.2087,False,12.658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2025-07-09,2025,Chinese Taipei,Thailand,19,20,A,0,0.689,0.8302,0.6697,0.75,True,1.451378809869376,1.0,0.0,-1.0,0.3128192926045017,0.0,-0.3128192926045017,,,,
2025-07-12,2025,New Zealand,France,43,17,H,1,0.627,0.7273,0.6973,0.7123,True,1.594896331738437,1.0,1.594896331738437,0.594896331738437,0.1686008042895441,0.268900804289544,0.1002999999999999,,,,
