Date,Home_Team,Away_Team,Home_Odds,Draw_Odds,Away_Odds,Competition,Source
2012-03-10,Reds,Rebels,1.12,26.3,5.81,Data,aussportsbetting.com
2012-03-16,Chiefs,Brumbies,1.13,26.45,5.55,Data,aussportsbetting.com
2012-03-16,Stormers,Blues,1.4,22.18,2.94,Data,aussportsbetting.com
2012-03-17,Hurricanes,Highlanders,2.02,19.73,1.81,Data,aussportsbetting.com
2012-03-17,Waratahs,Force,1.14,26.09,5.29,Data,aussportsbetting.com
2012-03-17,Sharks,Reds,1.58,20.0,2.4,Data,aussportsbetting.com
2012-03-18,Rebels,Cheetahs,1.56,21.13,2.43,Data,aussportsbetting.com
2012-03-23,Blues,Hurricanes,1.53,20.69,2.5,Data,aussportsbetting.com
2012-03-23,Rebels,Force,2.06,19.36,1.77,Data,aussportsbetting.com
2012-03-24,Lions,Stormers,3.53,22.91,1.29,Data,aussportsbetting.com
2012-03-24,Bulls,Reds,1.28,23.34,3.59,Data,aussportsbetting.com
2012-03-24,Brumbies,Highlanders,2.31,20.56,1.61,Data,aussportsbetting.com
2012-03-24,Crusaders,Cheetahs,1.07,34.93,7.43,Data,aussportsbetting.com
2012-03-24,Waratahs,Sharks,1.62,20.45,2.29,Data,aussportsbetting.com
2012-03-30,Highlanders,Rebels,1.31,22.8,3.37,Data,aussportsbetting.com
2012-03-31,Hurricanes,Cheetahs,1.27,24.41,3.63,Data,aussportsbetting.com
2012-03-31,Chiefs,Waratahs,1.49,21.33,2.59,Data,aussportsbetting.com
2012-03-31,Brumbies,Sharks,2.12,19.79,1.71,Data,aussportsbetting.com
2012-03-31,Force,Reds,2.05,19.54,1.75,Data,aussportsbetting.com
2012-03-31,Lions,Crusaders,3.46,23.52,1.29,Data,aussportsbetting.com
2012-03-31,Stormers,Bulls,1.57,20.28,2.38,Data,aussportsbetting.com
2012-04-05,Rebels,Blues,3.37,23.0,1.31,Data,aussportsbetting.com
2012-04-06,Force,Chiefs,2.73,20.36,1.46,Data,aussportsbetting.com
2012-04-06,Hurricanes,Sharks,1.97,18.98,1.84,Data,aussportsbetting.com
2012-04-06,Reds,Brumbies,1.68,20.57,2.18,Data,aussportsbetting.com
2012-04-07,Cheetahs,Lions,1.44,21.66,2.77,Data,aussportsbetting.com
2012-04-07,Highlanders,Stormers,1.82,19.39,1.99,Data,aussportsbetting.com
2012-04-07,Bulls,Crusaders,1.69,19.84,2.16,Data,aussportsbetting.com
2012-04-13,Blues,Sharks,1.67,20.05,2.19,Data,aussportsbetting.com
2012-04-13,Force,Waratahs,2.31,19.95,1.61,Data,aussportsbetting.com
2012-04-14,Crusaders,Stormers,1.58,19.49,2.39,Data,aussportsbetting.com
2012-04-14,Brumbies,Rebels,1.47,21.09,2.66,Data,aussportsbetting.com
2012-04-14,Cheetahs,Chiefs,2.08,19.41,1.75,Data,aussportsbetting.com
2012-04-14,Lions,Bulls,4.17,25.12,1.21,Data,aussportsbetting.com
2012-04-20,Highlanders,Blues,1.51,20.55,2.53,Data,aussportsbetting.com
2012-04-20,Reds,Stormers,2.1,19.42,1.73,Data,aussportsbetting.com
2012-04-20,Hurricanes,Crusaders,3.31,22.04,1.33,Data,aussportsbetting.com
2012-04-20,Waratahs,Rebels,1.11,27.96,5.97,Data,aussportsbetting.com
2012-04-21,Bulls,Brumbies,1.1,27.99,6.18,Data,aussportsbetting.com
2012-04-21,Sharks,Chiefs,1.69,19.6,2.16,Data,aussportsbetting.com
2012-04-27,Lions,Brumbies,2.16,19.65,1.69,Data,aussportsbetting.com
2012-04-27,Blues,Reds,1.43,21.71,2.81,Data,aussportsbetting.com
2012-04-28,Chiefs,Hurricanes,1.34,22.01,3.2,Data,aussportsbetting.com
2012-04-28,Force,Stormers,2.95,21.88,1.39,Data,aussportsbetting.com
2012-04-28,Cheetahs,Highlanders,1.8,19.28,2.01,Data,aussportsbetting.com
2012-04-29,Waratahs,Crusaders,3.94,22.0,1.26,Data,aussportsbetting.com
2012-05-04,Hurricanes,Blues,1.5,20.13,2.6,Data,aussportsbetting.com
2012-05-04,Rebels,Bulls,5.08,28.79,1.15,Data,aussportsbetting.com
2012-05-05,Chiefs,Lions,1.04,38.58,9.18,Data,aussportsbetting.com
2012-05-05,Brumbies,Waratahs,1.83,18.91,1.98,Data,aussportsbetting.com
2012-05-05,Sharks,Highlanders,1.45,21.33,2.74,Data,aussportsbetting.com
2012-05-05,Cheetahs,Force,1.32,23.13,3.32,Data,aussportsbetting.com
2012-05-06,Crusaders,Reds,1.15,27.82,5.01,Data,aussportsbetting.com
2012-05-11,Waratahs,Bulls,1.89,19.15,1.91,Data,aussportsbetting.com
2012-05-11,Blues,Lions,1.21,24.64,4.25,Data,aussportsbetting.com
2012-05-12,Stormers,Cheetahs,1.19,25.66,4.56,Data,aussportsbetting.com
2012-05-12,Highlanders,Hurricanes,1.61,20.18,2.3,Data,aussportsbetting.com
2012-05-12,Rebels,Crusaders,5.84,29.29,1.12,Data,aussportsbetting.com
2012-05-12,Sharks,Force,1.15,27.41,5.08,Data,aussportsbetting.com
2012-05-13,Reds,Chiefs,1.95,18.61,1.86,Data,aussportsbetting.com
2012-05-18,Hurricanes,Brumbies,1.44,21.32,2.79,Data,aussportsbetting.com
2012-05-19,Highlanders,Bulls,1.97,18.57,1.85,Data,aussportsbetting.com
2012-05-19,Crusaders,Blues,1.17,25.19,4.83,Data,aussportsbetting.com
2012-05-19,Reds,Lions,1.05,32.72,8.28,Data,aussportsbetting.com
2012-05-19,Cheetahs,Sharks,2.32,19.64,1.61,Data,aussportsbetting.com
2012-05-19,Stormers,Waratahs,1.27,23.03,3.7,Data,aussportsbetting.com
2012-05-20,Force,Rebels,1.89,18.67,1.93,Data,aussportsbetting.com
2012-05-25,Chiefs,Bulls,1.44,21.38,2.76,Data,aussportsbetting.com
2012-05-26,Sharks,Stormers,1.73,19.27,2.11,Data,aussportsbetting.com
2012-05-26,Cheetahs,Waratahs,1.66,19.78,2.22,Data,aussportsbetting.com
2012-05-26,Brumbies,Reds,1.9,18.97,1.93,Data,aussportsbetting.com
2012-05-26,Hurricanes,Rebels,1.22,25.12,4.08,Data,aussportsbetting.com
2012-05-26,Force,Lions,1.36,22.59,3.12,Data,aussportsbetting.com
2012-05-26,Blues,Highlanders,2.5,20.2,1.53,Data,aussportsbetting.com
2012-06-01,Crusaders,Highlanders,1.2,24.39,4.35,Data,aussportsbetting.com
2012-06-01,Rebels,Brumbies,3.98,23.16,1.23,Data,aussportsbetting.com
2012-06-02,Blues,Chiefs,3.96,22.95,1.24,Data,aussportsbetting.com
2012-06-02,Waratahs,Hurricanes,1.7,19.15,2.17,Data,aussportsbetting.com
2012-06-02,Lions,Sharks,5.08,26.9,1.15,Data,aussportsbetting.com
2012-06-02,Bulls,Stormers,1.55,20.05,2.46,Data,aussportsbetting.com
2012-06-29,Highlanders,Chiefs,2.28,19.83,1.62,Data,aussportsbetting.com
2012-06-29,Rebels,Reds,3.91,23.95,1.24,Data,aussportsbetting.com
2012-06-30,Bulls,Cheetahs,1.14,27.53,5.3,Data,aussportsbetting.com
2012-06-30,Force,Brumbies,2.66,21.86,1.47,Data,aussportsbetting.com
2012-06-30,Crusaders,Hurricanes,1.16,26.57,4.96,Data,aussportsbetting.com
2012-06-30,Stormers,Lions,1.08,30.52,7.21,Data,aussportsbetting.com
2012-07-06,Chiefs,Crusaders,2.02,19.5,1.79,Data,aussportsbetting.com
2012-07-06,Reds,Highlanders,1.28,23.29,3.61,Data,aussportsbetting.com
2012-07-06,Sharks,Bulls,1.76,19.2,2.06,Data,aussportsbetting.com
2012-07-07,Blues,Force,1.08,30.27,6.92,Data,aussportsbetting.com
2012-07-07,Waratahs,Brumbies,1.89,19.44,1.91,Data,aussportsbetting.com
2012-07-07,Cheetahs,Stormers,3.36,23.25,1.31,Data,aussportsbetting.com
2012-07-07,Lions,Rebels,1.27,23.82,3.67,Data,aussportsbetting.com
2012-07-13,Hurricanes,Chiefs,2.42,21.34,1.56,Data,aussportsbetting.com
2012-07-14,Bulls,Lions,1.06,32.37,8.1,Data,aussportsbetting.com
2012-07-14,Stormers,Rebels,1.04,34.08,9.51,Data,aussportsbetting.com
2012-07-14,Sharks,Cheetahs,1.1,29.36,6.2,Data,aussportsbetting.com
2012-07-14,Crusaders,Force,1.01,38.91,13.83,Data,aussportsbetting.com
2012-07-14,Brumbies,Blues,1.34,22.29,3.25,Data,aussportsbetting.com
2012-07-14,Reds,Waratahs,1.24,23.68,3.95,Data,aussportsbetting.com
2012-07-21,Crusaders,Bulls,1.18,24.5,4.79,Data,aussportsbetting.com
2012-07-21,Reds,Sharks,1.49,20.04,2.65,Data,aussportsbetting.com
2012-07-27,Chiefs,Crusaders,2.41,19.53,1.58,Data,aussportsbetting.com
2012-07-28,Stormers,Sharks,1.54,20.19,2.46,Data,aussportsbetting.com
2012-08-04,Chiefs,Sharks,1.39,20.29,3.06,Data,aussportsbetting.com
2013-02-15,Rebels,Force,1.34,22.08,3.27,Data,aussportsbetting.com
2013-02-16,Brumbies,Reds,1.56,20.04,2.46,Data,aussportsbetting.com
2013-02-22,Highlanders,Chiefs,1.74,19.5,2.11,Data,aussportsbetting.com
2013-02-22,Rebels,Brumbies,2.98,21.48,1.4,Data,aussportsbetting.com
2013-02-22,Bulls,Stormers,1.98,18.52,1.85,Data,aussportsbetting.com
2013-02-23,Cheetahs,Sharks,3.01,20.35,1.4,Data,aussportsbetting.com
2013-02-23,Kings,Force,4.54,25.56,1.19,Data,aussportsbetting.com
2013-02-23,Hurricanes,Blues,1.39,21.45,3.04,Data,aussportsbetting.com
2013-02-23,Reds,Waratahs,1.77,18.3,2.08,Data,aussportsbetting.com
2013-03-01,Blues,Crusaders,2.53,21.2,1.52,Data,aussportsbetting.com
2013-03-01,Waratahs,Rebels,1.19,25.33,4.64,Data,aussportsbetting.com
2013-03-01,Reds,Hurricanes,1.52,21.11,2.56,Data,aussportsbetting.com
2013-03-02,Chiefs,Cheetahs,1.07,31.16,8.03,Data,aussportsbetting.com
2013-03-02,Bulls,Force,1.08,30.05,7.36,Data,aussportsbetting.com
2013-03-02,Sharks,Stormers,1.56,20.02,2.44,Data,aussportsbetting.com
2013-03-08,Hurricanes,Crusaders,2.48,20.78,1.54,Data,aussportsbetting.com
2013-03-08,Rebels,Reds,3.16,22.22,1.36,Data,aussportsbetting.com
2013-03-09,Highlanders,Cheetahs,1.11,29.44,6.23,Data,aussportsbetting.com
2013-03-09,Brumbies,Waratahs,1.36,22.11,3.1,Data,aussportsbetting.com
2013-03-09,Stormers,Chiefs,1.8,19.03,2.04,Data,aussportsbetting.com
2013-03-09,Kings,Sharks,7.76,33.25,1.07,Data,aussportsbetting.com
2013-03-10,Blues,Bulls,1.29,24.22,3.53,Data,aussportsbetting.com
2013-03-15,Kings,Chiefs,7.65,32.33,1.08,Data,aussportsbetting.com
2013-03-15,Highlanders,Hurricanes,1.71,20.0,2.15,Data,aussportsbetting.com
2013-03-15,Waratahs,Cheetahs,1.31,23.48,3.44,Data,aussportsbetting.com
2013-03-16,Crusaders,Bulls,1.22,24.39,4.26,Data,aussportsbetting.com
2013-03-16,Reds,Force,1.12,28.11,6.19,Data,aussportsbetting.com
2013-03-16,Sharks,Brumbies,1.47,20.83,2.68,Data,aussportsbetting.com
2013-03-22,Chiefs,Highlanders,1.23,22.89,4.11,Data,aussportsbetting.com
2013-03-23,Crusaders,Kings,1.01,47.75,18.38,Data,aussportsbetting.com
2013-03-23,Reds,Bulls,1.44,21.25,2.8,Data,aussportsbetting.com
2013-03-23,Force,Cheetahs,1.65,20.06,2.23,Data,aussportsbetting.com
2013-03-23,Sharks,Rebels,1.12,30.09,6.09,Data,aussportsbetting.com
2013-03-23,Stormers,Brumbies,1.65,19.78,2.26,Data,aussportsbetting.com
2013-03-24,Waratahs,Blues,2.25,19.25,1.66,Data,aussportsbetting.com
2013-03-29,Highlanders,Reds,1.62,19.81,2.33,Data,aussportsbetting.com
2013-03-30,Cheetahs,Rebels,1.11,29.28,6.27,Data,aussportsbetting.com
2013-03-30,Stormers,Crusaders,1.45,21.05,2.76,Data,aussportsbetting.com
2013-03-30,Chiefs,Blues,1.32,22.69,3.4,Data,aussportsbetting.com
2013-03-30,Brumbies,Bulls,1.3,22.83,3.54,Data,aussportsbetting.com
2013-03-30,Hurricanes,Kings,1.01,43.86,18.29,Data,aussportsbetting.com
2013-03-31,Waratahs,Force,1.24,24.09,3.98,Data,aussportsbetting.com
2013-04-05,Brumbies,Kings,1.01,39.75,15.75,Data,aussportsbetting.com
2013-04-05,Blues,Highlanders,1.38,21.0,3.07,Data,aussportsbetting.com
2013-04-05,Sharks,Crusaders,1.61,19.31,2.34,Data,aussportsbetting.com
2013-04-06,Cheetahs,Stormers,2.7,20.88,1.47,Data,aussportsbetting.com
2013-04-06,Hurricanes,Waratahs,1.36,21.94,3.18,Data,aussportsbetting.com
2013-04-06,Force,Rebels,1.42,20.64,2.9,Data,aussportsbetting.com
2013-04-12,Highlanders,Brumbies,2.14,19.8,1.73,Data,aussportsbetting.com
2013-04-13,Chiefs,Reds,1.29,21.5,3.66,Data,aussportsbetting.com
2013-04-13,Blues,Hurricanes,1.65,19.85,2.25,Data,aussportsbetting.com
2013-04-13,Rebels,Kings,1.36,21.53,3.17,Data,aussportsbetting.com
2013-04-13,Force,Crusaders,4.14,23.0,1.23,Data,aussportsbetting.com
2013-04-13,Stormers,Sharks,1.71,19.4,2.16,Data,aussportsbetting.com
2013-04-13,Bulls,Cheetahs,1.38,20.85,3.04,Data,aussportsbetting.com
2013-04-19,Crusaders,Highlanders,1.2,24.88,4.45,Data,aussportsbetting.com
2013-04-19,Hurricanes,Force,1.15,25.89,5.17,Data,aussportsbetting.com
2013-04-19,Waratahs,Chiefs,2.54,20.93,1.52,Data,aussportsbetting.com
2013-04-20,Reds,Brumbies,1.66,19.33,2.25,Data,aussportsbetting.com
2013-04-20,Kings,Bulls,4.04,23.2,1.24,Data,aussportsbetting.com
2013-04-20,Sharks,Cheetahs,1.34,21.88,3.27,Data,aussportsbetting.com
2013-04-26,Hurricanes,Stormers,1.73,19.48,2.11,Data,aussportsbetting.com
2013-04-26,Reds,Blues,1.41,21.35,2.93,Data,aussportsbetting.com
2013-04-27,Chiefs,Sharks,1.18,25.25,4.82,Data,aussportsbetting.com
2013-04-27,Brumbies,Force,1.16,25.05,5.02,Data,aussportsbetting.com
2013-04-27,Bulls,Waratahs,1.26,23.83,3.74,Data,aussportsbetting.com
2013-04-27,Cheetahs,Kings,1.11,30.08,6.3,Data,aussportsbetting.com
2013-04-28,Crusaders,Rebels,1.04,39.67,13.0,Data,aussportsbetting.com
2013-05-03,Rebels,Chiefs,3.7,22.43,1.28,Data,aussportsbetting.com
2013-05-03,Blues,Stormers,1.63,19.1,2.3,Data,aussportsbetting.com
2013-05-04,Bulls,Hurricanes,1.26,22.3,3.83,Data,aussportsbetting.com
2013-05-04,Kings,Waratahs,3.39,22.11,1.32,Data,aussportsbetting.com
2013-05-04,Highlanders,Sharks,1.94,19.3,1.88,Data,aussportsbetting.com
2013-05-04,Force,Reds,3.5,21.35,1.3,Data,aussportsbetting.com
2013-05-05,Brumbies,Crusaders,1.61,19.5,2.33,Data,aussportsbetting.com
2013-05-10,Chiefs,Force,1.1,30.75,6.48,Data,aussportsbetting.com
2013-05-10,Reds,Sharks,1.36,21.23,3.17,Data,aussportsbetting.com
2013-05-10,Cheetahs,Hurricanes,1.32,22.83,3.41,Data,aussportsbetting.com
2013-05-11,Blues,Rebels,1.13,26.25,5.64,Data,aussportsbetting.com
2013-05-11,Waratahs,Stormers,1.81,19.55,2.0,Data,aussportsbetting.com
2013-05-11,Kings,Highlanders,3.72,23.85,1.27,Data,aussportsbetting.com
2013-05-17,Hurricanes,Chiefs,2.2,20.95,1.68,Data,aussportsbetting.com
2013-05-17,Rebels,Stormers,3.14,21.63,1.36,Data,aussportsbetting.com
2013-05-17,Force,Sharks,2.17,19.73,1.7,Data,aussportsbetting.com
2013-05-18,Cheetahs,Reds,2.01,19.5,1.81,Data,aussportsbetting.com
2013-05-18,Bulls,Highlanders,1.09,30.3,6.78,Data,aussportsbetting.com
2013-05-18,Crusaders,Blues,1.27,22.83,3.73,Data,aussportsbetting.com
2013-05-18,Waratahs,Brumbies,1.88,19.35,1.93,Data,aussportsbetting.com
2013-05-24,Chiefs,Crusaders,2.27,19.3,1.65,Data,aussportsbetting.com
2013-05-24,Rebels,Waratahs,2.98,21.48,1.4,Data,aussportsbetting.com
2013-05-25,Blues,Brumbies,1.6,19.35,2.37,Data,aussportsbetting.com
2013-05-25,Force,Highlanders,1.59,20.18,2.39,Data,aussportsbetting.com
2013-05-25,Kings,Cheetahs,3.64,22.68,1.29,Data,aussportsbetting.com
2013-05-25,Stormers,Reds,1.73,19.58,2.13,Data,aussportsbetting.com
2013-05-25,Sharks,Bulls,1.88,19.18,1.94,Data,aussportsbetting.com
2013-05-31,Crusaders,Waratahs,1.17,25.25,4.84,Data,aussportsbetting.com
2013-05-31,Brumbies,Hurricanes,1.31,22.07,3.43,Data,aussportsbetting.com
2013-06-01,Highlanders,Blues,2.43,19.73,1.57,Data,aussportsbetting.com
2013-06-01,Reds,Rebels,1.26,22.95,3.81,Data,aussportsbetting.com
2013-06-01,Stormers,Kings,1.07,32.98,7.65,Data,aussportsbetting.com
2013-06-01,Cheetahs,Bulls,2.17,19.18,1.7,Data,aussportsbetting.com
2013-06-07,Brumbies,Rebels,1.15,26.0,5.39,Data,aussportsbetting.com
2013-06-09,Force,Waratahs,1.6,19.79,2.38,Data,aussportsbetting.com
2013-06-28,Chiefs,Hurricanes,1.29,23.23,3.61,Data,aussportsbetting.com
2013-06-29,Highlanders,Crusaders,3.21,21.75,1.36,Data,aussportsbetting.com
2013-06-29,Sharks,Blues,1.43,20.83,2.87,Data,aussportsbetting.com
2013-06-29,Bulls,Kings,1.04,34.63,11.17,Data,aussportsbetting.com
2013-06-29,Stormers,Cheetahs,1.49,20.5,2.64,Data,aussportsbetting.com
2013-07-05,Crusaders,Chiefs,1.43,21.38,2.84,Data,aussportsbetting.com
2013-07-06,Hurricanes,Highlanders,1.27,23.06,3.73,Data,aussportsbetting.com
2013-07-06,Cheetahs,Blues,1.42,21.33,2.87,Data,aussportsbetting.com
2013-07-06,Kings,Stormers,8.45,31.77,1.06,Data,aussportsbetting.com
2013-07-06,Bulls,Sharks,1.36,21.0,3.2,Data,aussportsbetting.com
2013-07-12,Crusaders,Hurricanes,1.09,31.95,7.35,Data,aussportsbetting.com
2013-07-12,Rebels,Highlanders,1.9,19.63,1.92,Data,aussportsbetting.com
2013-07-13,Stormers,Bulls,2.0,19.0,1.83,Data,aussportsbetting.com
2013-07-13,Sharks,Kings,1.02,39.94,12.88,Data,aussportsbetting.com
2013-07-13,Force,Brumbies,3.94,23.42,1.25,Data,aussportsbetting.com
2013-07-13,Blues,Chiefs,2.96,22.13,1.4,Data,aussportsbetting.com
2013-07-13,Waratahs,Reds,1.71,20.02,2.15,Data,aussportsbetting.com
2013-07-20,Crusaders,Reds,1.2,24.83,4.43,Data,aussportsbetting.com
2013-07-21,Brumbies,Cheetahs,1.29,22.4,3.68,Data,aussportsbetting.com
2013-07-26,Kings,Lions,1.82,19.0,2.0,Data,aussportsbetting.com
2013-07-27,Chiefs,Crusaders,2.46,20.9,1.57,Data,aussportsbetting.com
2013-07-27,Bulls,Brumbies,1.29,22.56,3.68,Data,aussportsbetting.com
2013-08-03,Chiefs,Brumbies,1.31,22.35,3.55,Data,aussportsbetting.com
2013-08-03,Lions,Kings,1.26,23.33,3.82,Data,aussportsbetting.com
2014-02-15,Cheetahs,Lions,1.18,25.16,4.71,Data,aussportsbetting.com
2014-02-15,Sharks,Bulls,1.35,21.16,3.15,Data,aussportsbetting.com
2014-02-21,Crusaders,Chiefs,1.54,20.36,2.48,Data,aussportsbetting.com
2014-02-21,Cheetahs,Bulls,1.73,18.66,2.1,Data,aussportsbetting.com
2014-02-22,Lions,Stormers,3.7,22.61,1.27,Data,aussportsbetting.com
2014-02-22,Highlanders,Blues,2.13,19.14,1.73,Data,aussportsbetting.com
2014-02-22,Brumbies,Reds,1.49,20.34,2.64,Data,aussportsbetting.com
2014-02-22,Sharks,Hurricanes,1.16,25.11,4.99,Data,aussportsbetting.com
2014-02-23,Waratahs,Force,1.16,25.2,5.07,Data,aussportsbetting.com
2014-02-28,Blues,Crusaders,2.78,21.98,1.43,Data,aussportsbetting.com
2014-02-28,Rebels,Cheetahs,2.17,20.03,1.7,Data,aussportsbetting.com
2014-02-28,Stormers,Hurricanes,1.37,21.93,3.12,Data,aussportsbetting.com
2014-03-01,Chiefs,Highlanders,1.22,23.64,4.25,Data,aussportsbetting.com
2014-03-01,Waratahs,Reds,1.48,21.32,2.65,Data,aussportsbetting.com
2014-03-01,Force,Brumbies,3.03,21.93,1.38,Data,aussportsbetting.com
2014-03-01,Bulls,Lions,1.38,22.48,3.03,Data,aussportsbetting.com
2014-03-07,Hurricanes,Brumbies,1.67,20.17,2.18,Data,aussportsbetting.com
2014-03-07,Reds,Cheetahs,1.27,23.13,3.67,Data,aussportsbetting.com
2014-03-08,Sharks,Lions,1.11,28.52,6.0,Data,aussportsbetting.com
2014-03-08,Bulls,Blues,1.62,20.48,2.29,Data,aussportsbetting.com
2014-03-08,Crusaders,Stormers,1.2,25.21,4.34,Data,aussportsbetting.com
2014-03-08,Force,Rebels,2.31,20.4,1.61,Data,aussportsbetting.com
2014-03-14,Chiefs,Stormers,1.29,22.17,3.56,Data,aussportsbetting.com
2014-03-14,Rebels,Crusaders,2.93,22.27,1.4,Data,aussportsbetting.com
2014-03-15,Hurricanes,Cheetahs,1.38,22.31,2.99,Data,aussportsbetting.com
2014-03-15,Highlanders,Force,1.26,23.35,3.74,Data,aussportsbetting.com
2014-03-15,Brumbies,Waratahs,1.93,18.71,1.89,Data,aussportsbetting.com
2014-03-15,Lions,Blues,2.28,19.75,1.63,Data,aussportsbetting.com
2014-03-15,Sharks,Reds,1.25,23.54,3.86,Data,aussportsbetting.com
2014-03-21,Highlanders,Hurricanes,1.7,19.06,2.16,Data,aussportsbetting.com
2014-03-21,Waratahs,Rebels,1.12,26.58,6.09,Data,aussportsbetting.com
2014-03-22,Bulls,Sharks,2.25,19.94,1.64,Data,aussportsbetting.com
2014-03-22,Lions,Reds,2.26,19.31,1.64,Data,aussportsbetting.com
2014-03-22,Brumbies,Stormers,1.34,22.1,3.24,Data,aussportsbetting.com
2014-03-22,Blues,Cheetahs,1.21,24.75,4.28,Data,aussportsbetting.com
2014-03-22,Force,Chiefs,3.6,23.1,1.28,Data,aussportsbetting.com
2014-03-28,Rebels,Brumbies,3.17,22.54,1.35,Data,aussportsbetting.com
2014-03-28,Crusaders,Hurricanes,1.26,24.73,3.75,Data,aussportsbetting.com
2014-03-29,Reds,Stormers,1.59,19.71,2.36,Data,aussportsbetting.com
2014-03-29,Bulls,Chiefs,1.75,19.23,2.1,Data,aussportsbetting.com
2014-03-29,Sharks,Waratahs,1.43,21.81,2.8,Data,aussportsbetting.com
2014-03-29,Blues,Highlanders,1.47,21.79,2.67,Data,aussportsbetting.com
2014-04-04,Highlanders,Rebels,1.33,21.81,3.28,Data,aussportsbetting.com
2014-04-04,Brumbies,Blues,1.45,21.12,2.74,Data,aussportsbetting.com
2014-04-05,Hurricanes,Bulls,1.5,21.35,2.57,Data,aussportsbetting.com
2014-04-05,Reds,Force,1.34,22.42,3.22,Data,aussportsbetting.com
2014-04-05,Cheetahs,Chiefs,2.89,21.88,1.41,Data,aussportsbetting.com
2014-04-05,Lions,Crusaders,2.33,21.12,1.59,Data,aussportsbetting.com
2014-04-05,Stormers,Waratahs,1.65,19.29,2.25,Data,aussportsbetting.com
2014-04-11,Reds,Brumbies,2.02,20.08,1.8,Data,aussportsbetting.com
2014-04-11,Highlanders,Bulls,1.58,21.48,2.35,Data,aussportsbetting.com
2014-04-12,Force,Waratahs,2.43,21.98,1.55,Data,aussportsbetting.com
2014-04-12,Cheetahs,Crusaders,2.4,20.65,1.56,Data,aussportsbetting.com
2014-04-12,Lions,Sharks,3.47,23.37,1.3,Data,aussportsbetting.com
2014-04-12,Chiefs,Rebels,1.15,26.4,5.12,Data,aussportsbetting.com
2014-04-18,Hurricanes,Blues,1.54,21.48,2.44,Data,aussportsbetting.com
2014-04-18,Rebels,Force,1.78,19.02,2.04,Data,aussportsbetting.com
2014-04-19,Chiefs,Crusaders,1.53,20.98,2.49,Data,aussportsbetting.com
2014-04-19,Waratahs,Bulls,1.24,23.73,4.03,Data,aussportsbetting.com
2014-04-19,Sharks,Cheetahs,1.13,26.63,5.73,Data,aussportsbetting.com
2014-04-19,Stormers,Lions,1.34,22.02,3.23,Data,aussportsbetting.com
2014-04-25,Blues,Waratahs,2.0,20.21,1.81,Data,aussportsbetting.com
2014-04-25,Brumbies,Chiefs,1.54,20.71,2.46,Data,aussportsbetting.com
2014-04-26,Cheetahs,Stormers,1.85,19.29,1.97,Data,aussportsbetting.com
2014-04-26,Hurricanes,Reds,1.35,22.08,3.17,Data,aussportsbetting.com
2014-04-26,Sharks,Highlanders,1.17,24.75,4.73,Data,aussportsbetting.com
2014-04-26,Force,Bulls,1.69,20.17,2.15,Data,aussportsbetting.com
2014-05-02,Blues,Reds,1.34,22.62,3.2,Data,aussportsbetting.com
2014-05-02,Rebels,Sharks,2.36,20.44,1.58,Data,aussportsbetting.com
2014-05-03,Crusaders,Brumbies,1.49,21.35,2.56,Data,aussportsbetting.com
2014-05-03,Chiefs,Lions,1.09,31.37,6.85,Data,aussportsbetting.com
2014-05-03,Waratahs,Hurricanes,1.48,22.02,2.62,Data,aussportsbetting.com
