Date,Year,Team,ELO
1971-08-07,1971,Argentina,1827.7
1971-08-11,1971,Argentina,1740.5
1971-08-28,1971,Argentina,1757.5
1971-09-04,1971,Argentina,1766.7
1971-10-10,1971,Argentina,1772.5
1971-10-12,1971,Argentina,1780.5
1971-10-16,1971,Argentina,1788.5
1971-10-17,1971,Argentina,1796.8
1972-10-21,1972,Argentina,1733.4
1972-11-04,1972,Argentina,1753.0
1973-09-08,1973,Argentina,1791.7
1973-09-15,1973,Argentina,1839.7
1973-10-14,1973,Argentina,1845.9
1973-10-16,1973,Argentina,1853.1
1973-10-20,1973,Argentina,1856.4
1973-10-21,1973,Argentina,1861.5
1973-10-31,1973,Argentina,1861.5
1973-11-03,1973,Argentina,1778.5
1973-11-06,1973,Argentina,1800.3
1973-11-10,1973,Argentina,1768.4
1973-11-14,1973,Argentina,1710.9
1973-11-17,1973,Argentina,1710.9
1973-11-20,1973,Argentina,1733.4
1973-11-24,1973,Argentina,1723.9
1974-06-20,1974,Argentina,1700.4
1974-06-29,1974,Argentina,1682.9
1975-09-21,1975,Argentina,1701.9
1975-09-25,1975,Argentina,1706.4
1975-09-27,1975,Argentina,1712.9
1975-09-28,1975,Argentina,1734.6
1975-10-08,1975,Argentina,1661.4
1975-10-12,1975,Argentina,1694.1
1975-10-16,1975,Argentina,1729.9
1975-10-19,1975,Argentina,1690.3
1975-10-22,1975,Argentina,1657.8
1975-10-25,1975,Argentina,1636.6
1975-10-29,1975,Argentina,1651.5
1976-09-29,1976,Argentina,1674.0
1976-10-02,1976,Argentina,1717.2
1976-10-06,1976,Argentina,1747.6
1976-10-09,1976,Argentina,1666.7
1976-10-12,1976,Argentina,1638.5
1976-10-16,1976,Argentina,1637.9
1976-10-30,1976,Argentina,1630.4
1976-11-06,1976,Argentina,1622.4
1977-06-25,1977,Argentina,1612.1
1977-07-02,1977,Argentina,1612.1
1977-10-24,1977,Argentina,1623.2
1977-10-28,1977,Argentina,1665.5
1977-10-29,1977,Argentina,1669.6
1977-10-30,1977,Argentina,1685.5
1978-09-27,1978,Argentina,1718.9
1978-09-30,1978,Argentina,1661.0
1978-10-04,1978,Argentina,1593.7
1978-10-07,1978,Argentina,1635.3
1978-10-10,1978,Argentina,1661.9
1978-10-14,1978,Argentina,1661.9
1978-10-17,1978,Argentina,1685.9
1978-10-21,1978,Argentina,1715.1
1978-10-24,1978,Argentina,1642.2
1979-08-22,1979,Argentina,1673.8
1979-08-25,1979,Argentina,1710.2
1979-08-29,1979,Argentina,1756.6
1979-09-01,1979,Argentina,1776.6
1979-09-04,1979,Argentina,1787.7
1979-09-08,1979,Argentina,1780.0
1979-09-11,1979,Argentina,1798.2
1979-09-15,1979,Argentina,1790.4
1979-09-18,1979,Argentina,1724.0
1979-10-04,1979,Argentina,1732.4
1979-10-06,1979,Argentina,1745.8
1979-10-07,1979,Argentina,1748.2
1979-10-09,1979,Argentina,1751.4
1979-10-27,1979,Argentina,1816.4
1979-11-03,1979,Argentina,1780.8
1980-11-01,1980,Argentina,1792.6
1980-11-08,1980,Argentina,1805.3
1981-05-30,1981,Argentina,1805.3
1981-06-06,1981,Argentina,1788.2
1982-10-30,1982,Argentina,1843.6
1982-11-03,1982,Argentina,1775.5
1982-11-06,1982,Argentina,1692.5
1982-11-11,1982,Argentina,1728.7
1982-11-14,1982,Argentina,1707.0
1982-11-17,1982,Argentina,1738.6
1982-11-20,1982,Argentina,1722.4
1982-11-23,1982,Argentina,1745.1
1983-07-16,1983,Argentina,1753.5
1983-07-16,1983,Argentina,1799.9
1983-07-20,1983,Argentina,1693.6
1983-07-20,1983,Argentina,1690.4
1983-07-23,1983,Argentina,1731.6
1983-07-24,1983,Argentina,1789.9
1983-07-27,1983,Argentina,1817.1
1983-07-31,1983,Argentina,1901.6
1983-08-03,1983,Argentina,1905.7
1983-08-07,1983,Argentina,1853.8
1985-06-22,1985,Argentina,1927.8
1985-06-29,1985,Argentina,1901.7
1985-09-17,1985,Argentina,1915.7
1985-09-19,1985,Argentina,1918.9
1985-09-21,1985,Argentina,1919.8
1985-10-26,1985,Argentina,1903.7
1985-11-02,1985,Argentina,1903.7
1986-05-31,1986,Argentina,1939.9
1986-06-07,1986,Argentina,1914.5
1986-06-22,1986,Argentina,1930.0
1986-06-25,1986,Argentina,1943.7
1986-06-28,1986,Argentina,1852.6
1986-07-01,1986,Argentina,1781.0
1986-07-06,1986,Argentina,1774.4
1986-07-09,1986,Argentina,1783.4
1986-07-12,1986,Argentina,1776.4
1987-05-24,1987,Argentina,1684.1
1987-05-28,1987,Argentina,1724.2
1987-06-01,1987,Argentina,1720.1
1987-09-27,1987,Argentina,1748.0
1987-09-30,1987,Argentina,1750.0
1987-10-03,1987,Argentina,1763.6
1987-10-31,1987,Argentina,1763.6
1987-11-07,1987,Argentina,1840.4
1988-06-18,1988,Argentina,1828.8
1988-06-25,1988,Argentina,1912.5
1988-10-18,1988,Argentina,1863.9
1988-10-22,1988,Argentina,1809.8
1988-10-25,1988,Argentina,1828.8
1988-10-29,1988,Argentina,1843.1
1988-11-01,1988,Argentina,1767.2
1988-11-05,1988,Argentina,1755.3
1988-11-08,1988,Argentina,1787.2
1988-11-12,1988,Argentina,1777.4
1989-06-24,1989,Argentina,1792.9
1989-07-02,1989,Argentina,1831.1
1989-07-05,1989,Argentina,1837.1
1989-07-08,1989,Argentina,1720.0
1989-07-11,1989,Argentina,1741.1
1989-07-15,1989,Argentina,1739.7
1989-07-19,1989,Argentina,1771.5
1989-07-22,1989,Argentina,1745.5
1989-07-25,1989,Argentina,1686.9
1989-07-29,1989,Argentina,1686.0
1989-10-08,1989,Argentina,1688.7
1989-10-10,1989,Argentina,1696.2
1989-10-12,1989,Argentina,1698.0
1989-10-14,1989,Argentina,1755.2
1989-11-08,1989,Argentina,1776.4
1990-03-30,1990,Argentina,1711.1
1990-04-07,1990,Argentina,1742.5
1990-06-16,1990,Argentina,1691.8
1990-07-28,1990,Argentina,1668.7
1990-08-04,1990,Argentina,1705.1
1990-10-20,1990,Argentina,1629.8
1990-10-23,1990,Argentina,1677.9
1990-10-27,1990,Argentina,1668.1
1990-10-30,1990,Argentina,1707.1
1990-11-03,1990,Argentina,1688.4
1990-11-06,1990,Argentina,1714.8
1990-11-10,1990,Argentina,1705.8
1990-11-17,1990,Argentina,1650.8
1991-07-06,1991,Argentina,1647.7
1991-07-13,1991,Argentina,1643.8
1991-08-15,1991,Argentina,1672.3
1991-09-21,1991,Argentina,1706.1
1991-09-28,1991,Argentina,1710.8
1991-10-01,1991,Argentina,1712.4
1991-10-04,1991,Argentina,1697.6
1991-10-09,1991,Argentina,1659.7
1991-10-13,1991,Argentina,1594.2
1992-07-04,1992,Argentina,1569.3
1992-07-11,1992,Argentina,1546.2
1992-10-20,1992,Argentina,1642.4
1992-10-24,1992,Argentina,1677.8
1992-10-27,1992,Argentina,1729.1
1992-10-31,1992,Argentina,1760.6
1992-11-04,1992,Argentina,1716.6
1992-11-07,1992,Argentina,1732.4
1992-11-10,1992,Argentina,1754.8
1992-11-14,1992,Argentina,1809.1
1993-05-15,1993,Argentina,1820.6
1993-05-22,1993,Argentina,1844.9
1993-10-02,1993,Argentina,1846.7
1993-10-11,1993,Argentina,1849.3
1993-10-16,1993,Argentina,1850.6
1993-10-23,1993,Argentina,1872.4
1993-11-06,1993,Argentina,1853.4
1993-11-13,1993,Argentina,1814.1
1994-05-28,1994,Argentina,1841.8
1994-06-04,1994,Argentina,1849.3
1994-06-11,1994,Argentina,1857.1
1994-06-20,1994,Argentina,1866.8
1994-09-27,1994,Argentina,1886.2
1994-09-30,1994,Argentina,1899.8
1994-10-04,1994,Argentina,1786.9
1994-10-08,1994,Argentina,1773.1
1994-10-11,1994,Argentina,1805.7
1994-10-15,1994,Argentina,1791.6
1995-03-04,1995,Argentina,1812.4
1995-03-10,1995,Argentina,1824.3
1995-04-22,1995,Argentina,1742.5
1995-04-25,1995,Argentina,1766.4
1995-04-30,1995,Argentina,1759.0
1995-05-03,1995,Argentina,1665.0
1995-05-06,1995,Argentina,1661.9
1995-05-27,1995,Argentina,1653.6
1995-05-30,1995,Argentina,1631.7
1995-06-04,1995,Argentina,1597.7
1995-09-24,1995,Argentina,1609.2
1995-09-30,1995,Argentina,1633.1
1995-10-08,1995,Argentina,1682.3
1995-10-14,1995,Argentina,1727.6
1995-10-17,1995,Argentina,1783.4
1995-10-21,1995,Argentina,1752.4
1996-06-22,1996,Argentina,1731.2
1996-06-29,1996,Argentina,1707.8
1996-09-14,1996,Argentina,1719.4
1996-09-18,1996,Argentina,1756.4
1996-09-21,1996,Argentina,1838.4
1996-11-09,1996,Argentina,1820.5
1996-11-16,1996,Argentina,1807.1
1996-11-20,1996,Argentina,1835.1
1996-11-24,1996,Argentina,1884.4
1996-11-27,1996,Argentina,1921.0
1996-12-01,1996,Argentina,1975.1
1996-12-04,1996,Argentina,1986.5
1996-12-10,1996,Argentina,1919.7
1996-12-14,1996,Argentina,1910.1
1997-05-31,1997,Argentina,1858.4
1997-06-07,1997,Argentina,1949.4
1997-06-14,1997,Argentina,1889.4
1997-06-17,1997,Argentina,1907.5
1997-06-21,1997,Argentina,1901.4
1997-06-24,1997,Argentina,1801.5
1997-06-28,1997,Argentina,1798.6
1997-09-13,1997,Argentina,1799.7
1997-09-27,1997,Argentina,1823.2
1997-10-04,1997,Argentina,1828.4
1997-10-18,1997,Argentina,1866.6
1997-10-22,1997,Argentina,1866.6
1997-10-26,1997,Argentina,1854.6
1997-11-01,1997,Argentina,1835.4
1997-11-08,1997,Argentina,1871.4
1998-06-13,1998,Argentina,1838.4
1998-06-20,1998,Argentina,1795.4
1998-08-15,1998,Argentina,1802.7
1998-08-18,1998,Argentina,1815.2
1998-08-22,1998,Argentina,1860.5
1998-10-03,1998,Argentina,1861.8
1998-10-10,1998,Argentina,1868.9
1998-10-17,1998,Argentina,1875.7
1998-11-03,1998,Argentina,1899.6
1998-11-07,1998,Argentina,1858.7
1998-11-11,1998,Argentina,1816.2
1998-11-14,1998,Argentina,1803.1
1998-11-18,1998,Argentina,1835.4
1998-11-21,1998,Argentina,1756.0
1999-06-05,1999,Argentina,1688.3
1999-06-12,1999,Argentina,1635.7
1999-10-01,1999,Argentina,1615.3
1999-10-10,1999,Argentina,1685.5
1999-10-16,1999,Argentina,1728.3
1999-10-20,1999,Argentina,1753.9
1999-10-24,1999,Argentina,1701.2
2000-06-03,2000,Argentina,1756.2
2000-06-13,2000,Argentina,1811.8
2000-06-17,2000,Argentina,1809.2
2000-06-20,2000,Argentina,1827.9
2000-06-24,2000,Argentina,1826.4
2000-11-12,2000,Argentina,1818.7
2000-11-16,2000,Argentina,1820.8
2000-11-18,2000,Argentina,1854.2
2000-11-21,2000,Argentina,1873.2
2000-11-25,2000,Argentina,1859.6
2001-05-19,2001,Argentina,1878.3
2001-05-23,2001,Argentina,1890.7
2001-05-26,2001,Argentina,1924.2
2001-06-17,2001,Argentina,1942.2
2001-06-19,2001,Argentina,1954.8
2001-06-23,2001,Argentina,1938.9
2001-06-26,2001,Argentina,1907.7
2001-07-14,2001,Argentina,1919.3
2001-11-06,2001,Argentina,1939.8
2001-11-10,2001,Argentina,1982.8
2001-11-14,2001,Argentina,1931.7
2001-11-18,2001,Argentina,1981.2
2001-11-24,2001,Argentina,1990.5
2001-12-01,2001,Argentina,1977.9
2002-04-28,2002,Argentina,1980.5
2002-05-01,2002,Argentina,1980.8
2002-05-04,2002,Argentina,1984.7
2002-06-15,2002,Argentina,2003.2
2002-06-22,2002,Argentina,1972.5
2002-06-26,2002,Argentina,1918.4
2002-06-29,2002,Argentina,1887.5
2002-11-02,2002,Argentina,1875.9
2002-11-16,2002,Argentina,1944.2
2002-11-23,2002,Argentina,1928.1
2003-04-27,2003,Argentina,1928.5
2003-04-30,2003,Argentina,1931.6
2003-05-03,2003,Argentina,1946.4
2003-06-14,2003,Argentina,1992.1
2003-06-20,2003,Argentina,2008.5
2003-06-25,2003,Argentina,2008.5
2003-06-28,2003,Argentina,1997.5
2003-08-18,2003,Argentina,2020.2
2003-08-23,2003,Argentina,2024.5
2003-08-27,2003,Argentina,2027.3
2003-08-30,2003,Argentina,2031.4
2003-10-10,2003,Argentina,2007.2
2003-10-14,2003,Argentina,2017.8
2003-10-22,2003,Argentina,2045.3
2003-10-26,2003,Argentina,2034.0
2004-05-01,2004,Argentina,2037.0
2004-06-12,2004,Argentina,2056.7
2004-06-19,2004,Argentina,1969.5
2004-11-20,2004,Argentina,2057.8
2004-11-27,2004,Argentina,2045.0
2004-12-04,2004,Argentina,1991.2
2005-04-23,2005,Argentina,1995.9
2005-06-11,2005,Argentina,2005.5
2005-06-17,2005,Argentina,1980.0
2005-11-05,2005,Argentina,1967.0
2006-06-11,2006,Argentina,1987.9
2006-06-17,2006,Argentina,2037.0
2006-06-24,2006,Argentina,2032.3
2006-07-01,2006,Argentina,2039.3
2006-07-08,2006,Argentina,2045.8
2006-11-11,2006,Argentina,2093.7
2006-11-18,2006,Argentina,2111.7
2006-11-25,2006,Argentina,2107.0
2007-05-26,2007,Argentina,2135.1
2007-06-02,2007,Argentina,2198.8
2007-06-09,2007,Argentina,2210.4
2007-09-07,2007,Argentina,2260.0
2007-09-11,2007,Argentina,2264.2
2007-09-22,2007,Argentina,2266.1
2007-09-30,2007,Argentina,2315.2
2007-10-07,2007,Argentina,2318.7
2007-10-14,2007,Argentina,2262.7
2007-10-19,2007,Argentina,2340.5
2008-05-31,2008,Argentina,2342.1
2008-06-07,2008,Argentina,2344.6
2008-06-14,2008,Argentina,2245.3
2008-06-28,2008,Argentina,2219.1
2008-08-09,2008,Argentina,2186.8
2008-11-08,2008,Argentina,2189.5
2008-11-08,2008,Argentina,2143.9
2008-11-15,2008,Argentina,2162.5
2008-11-22,2008,Argentina,2096.6
2009-05-20,2009,Argentina,2100.1
2009-05-23,2009,Argentina,2115.9
2009-11-14,2009,Argentina,2077.9
2009-11-21,2009,Argentina,2039.0
2009-11-28,2009,Argentina,2062.9
2010-05-21,2010,Argentina,2070.9
2010-05-23,2010,Argentina,2074.1
2010-06-12,2010,Argentina,2001.0
2010-06-19,2010,Argentina,1957.0
2010-06-26,2010,Argentina,2064.3
2010-11-13,2010,Argentina,2078.3
2010-11-20,2010,Argentina,2056.6
2010-11-28,2010,Argentina,2012.9
2011-05-22,2011,Argentina,2020.9
2011-05-25,2011,Argentina,2027.2
2011-06-04,2011,Argentina,2036.1
2011-06-11,2011,Argentina,1987.7
2011-08-06,2011,Argentina,2036.8
2011-08-20,2011,Argentina,1995.9
2011-09-10,2011,Argentina,1968.6
2011-09-17,2011,Argentina,1984.5
2011-09-25,2011,Argentina,1996.4
2011-10-02,2011,Argentina,2014.1
2011-10-09,2011,Argentina,2010.6
2012-05-20,2012,Argentina,2016.9
2012-05-23,2012,Argentina,2020.9
2012-05-26,2012,Argentina,2028.5
2012-06-09,2012,Argentina,2042.8
2012-06-16,2012,Argentina,2074.8
2012-06-23,2012,Argentina,1998.8
2012-08-18,2012,Argentina,1987.1
2012-08-25,2012,Argentina,1987.1
2012-09-08,2012,Argentina,1985.4
2012-09-15,2012,Argentina,1980.9
2012-09-29,2012,Argentina,1976.2
2012-10-06,2012,Argentina,1961.2
2012-11-10,2012,Argentina,2055.3
2012-11-17,2012,Argentina,2038.4
2012-11-24,2012,Argentina,1980.0
2013-04-27,2013,Argentina,1987.1
2013-05-01,2013,Argentina,1995.4
2013-05-04,2013,Argentina,1998.3
2013-06-08,2013,Argentina,1961.3
2013-06-15,2013,Argentina,1935.7
2013-06-22,2013,Argentina,1945.6
2013-08-17,2013,Argentina,1937.4
2013-08-24,2013,Argentina,1930.1
2013-09-07,2013,Argentina,1928.8
2013-09-14,2013,Argentina,1924.4
2013-09-28,2013,Argentina,1921.5
2013-10-05,2013,Argentina,1876.1
2013-11-09,2013,Argentina,1870.6
2013-11-16,2013,Argentina,1849.9
2013-11-23,2013,Argentina,1892.0
2014-05-17,2014,Argentina,1916.4
2014-05-25,2014,Argentina,1925.3
2014-05-31,2014,Argentina,1971.5
2014-06-07,2014,Argentina,1933.7
2014-06-14,2014,Argentina,1912.3
2014-06-20,2014,Argentina,1883.1
2014-08-16,2014,Argentina,1881.3
2014-08-23,2014,Argentina,1879.2
2014-09-06,2014,Argentina,1878.6
2014-09-13,2014,Argentina,1874.9
2014-09-27,2014,Argentina,1873.5
2014-10-04,2014,Argentina,1930.7
2014-11-08,2014,Argentina,1888.0
2014-11-14,2014,Argentina,1906.8
2014-11-22,2014,Argentina,1965.5
2015-05-16,2015,Argentina,1973.7
2015-05-23,2015,Argentina,1978.4
2015-06-20,2015,Argentina,1916.2
2015-06-26,2015,Argentina,1963.2
2015-07-17,2015,Argentina,1962.2
2015-07-25,2015,Argentina,1931.9
2015-08-08,2015,Argentina,2028.2
2015-08-15,2015,Argentina,1993.7
2015-09-05,2015,Argentina,2003.4
2015-09-20,2015,Argentina,2002.1
2015-09-25,2015,Argentina,2017.1
2015-10-04,2015,Argentina,2049.2
2015-10-11,2015,Argentina,2063.5
2015-10-18,2015,Argentina,2174.2
2015-10-25,2015,Argentina,2146.5
2015-10-30,2015,Argentina,2123.2
2015-11-21,2015,Argentina,2185.7
2016-06-11,2016,Argentina,2188.1
2016-06-19,2016,Argentina,2205.3
2016-06-25,2016,Argentina,2091.5
2016-08-20,2016,Argentina,2077.7
2016-08-27,2016,Argentina,2109.1
2016-09-10,2016,Argentina,2106.5
2016-09-17,2016,Argentina,2086.4
2016-10-01,2016,Argentina,2082.1
2016-10-08,2016,Argentina,2047.5
2016-11-05,2016,Argentina,2096.4
2016-11-12,2016,Argentina,2066.1
2016-11-19,2016,Argentina,2044.7
2016-11-26,2016,Argentina,2040.6
2017-06-10,2017,Argentina,2034.8
2017-06-17,2017,Argentina,2026.8
2017-06-24,2017,Argentina,2060.8
2017-08-19,2017,Argentina,2039.0
2017-08-26,2017,Argentina,2006.0
2017-09-09,2017,Argentina,2004.4
2017-09-16,2017,Argentina,1986.0
2017-09-30,2017,Argentina,1982.4
2017-10-07,2017,Argentina,1955.1
2017-11-11,2017,Argentina,1952.7
2017-11-18,2017,Argentina,1987.0
2017-11-25,2017,Argentina,1980.8
2018-06-09,2018,Argentina,1955.2
2018-06-16,2018,Argentina,1932.4
2018-06-23,2018,Argentina,1904.8
2018-08-18,2018,Argentina,1893.2
2018-08-25,2018,Argentina,1977.4
2018-09-08,2018,Argentina,1976.0
2018-09-15,2018,Argentina,2033.5
2018-09-29,2018,Argentina,2028.4
2018-10-06,2018,Argentina,1987.5
2018-11-10,2018,Argentina,1984.0
2018-11-17,2018,Argentina,1948.7
2018-11-24,2018,Argentina,1939.3
2018-12-01,2018,Argentina,1931.0
2019-07-20,2019,Argentina,1929.2
2019-07-27,2019,Argentina,1916.1
2019-08-10,2019,Argentina,1892.6
2019-08-17,2019,Argentina,1887.9
2019-09-07,2019,Argentina,1912.3
2019-09-21,2019,Argentina,1905.2
2019-09-28,2019,Argentina,1929.8
2019-10-05,2019,Argentina,1926.4
2019-10-09,2019,Argentina,1964.6
2020-11-14,2020,Argentina,2058.4
2020-11-21,2020,Argentina,2058.4
2020-11-28,2020,Argentina,2039.0
2020-12-05,2020,Argentina,2039.0
2021-07-03,2021,Argentina,2053.7
2021-07-10,2021,Argentina,2053.7
2021-07-17,2021,Argentina,2163.0
2021-08-14,2021,Argentina,2153.2
2021-08-21,2021,Argentina,2134.5
2021-09-12,2021,Argentina,2126.3
2021-09-18,2021,Argentina,2112.1
2021-09-25,2021,Argentina,2092.7
2021-10-02,2021,Argentina,2062.8
2021-11-06,2021,Argentina,2049.6
2021-11-13,2021,Argentina,2074.7
2021-11-21,2021,Argentina,2065.3
2022-07-02,2022,Argentina,2119.9
2022-07-09,2022,Argentina,2052.0
2022-07-16,2022,Argentina,2088.4
2022-08-06,2022,Argentina,2044.7
2022-08-13,2022,Argentina,2144.2
2022-08-27,2022,Argentina,2217.8
2022-09-03,2022,Argentina,2181.2
2022-09-17,2022,Argentina,2148.4
2022-09-24,2022,Argentina,2136.3
2022-11-06,2022,Argentina,2160.4
2022-11-12,2022,Argentina,2125.4
2022-11-19,2022,Argentina,2084.2
2023-07-08,2023,Argentina,2066.8
2023-07-15,2023,Argentina,2108.4
2023-07-29,2023,Argentina,2106.3
2023-08-05,2023,Argentina,2090.4
2023-08-26,2023,Argentina,2115.6
2023-09-09,2023,Argentina,2073.8
2023-09-22,2023,Argentina,2105.4
2023-09-30,2023,Argentina,2107.8
2023-10-08,2023,Argentina,2138.3
2023-10-14,2023,Argentina,2212.9
2023-10-20,2023,Argentina,2182.0
2023-10-27,2023,Argentina,2151.5
2024-07-06,2024,Argentina,2137.2
2024-07-13,2024,Argentina,2215.4
2024-07-20,2024,Argentina,2239.7
2024-08-10,2024,Argentina,2319.2
2024-08-17,2024,Argentina,2290.2
2024-08-31,2024,Argentina,2268.7
2024-09-07,2024,Argentina,2308.3
2024-09-21,2024,Argentina,2332.0
2024-09-28,2024,Argentina,2319.1
2024-11-09,2024,Argentina,2360.2
2024-11-15,2024,Argentina,2352.0
2024-11-22,2024,Argentina,2330.1
2025-06-20,2025,Argentina,2371.7
2025-07-05,2025,Argentina,2282.3
2025-07-12,2025,Argentina,2249.4
2025-07-19,2025,Argentina,2256.0
2025-08-16,2025,Argentina,2243.0
2025-08-23,2025,Argentina,2313.2
2025-09-06,2025,Argentina,2288.7
2025-09-13,2025,Argentina,2318.8
2025-09-27,2025,Argentina,2308.4
2025-10-04,2025,Argentina,2302.3
2025-11-09,2025,Argentina,2321.5
2025-11-16,2025,Argentina,2372.5
2025-11-23,2025,Argentina,2360.3
1997-05-27,1997,Argentina A,1491.0
1999-06-08,1999,Argentina A,1569.0
2000-11-08,2000,Argentina A,1566.0
2001-07-10,2001,Argentina A,1566.0
2001-11-10,2001,Argentina A,1568.3
2001-11-17,2001,Argentina A,1593.7
2002-06-17,2002,Argentina A,1663.1
2005-06-19,2005,Argentina A,1694.4
2005-06-26,2005,Argentina A,1662.1
2006-06-13,2006,Argentina A,1687.4
2006-06-18,2006,Argentina A,1744.0
2006-06-24,2006,Argentina A,1768.6
2007-06-05,2007,Argentina A,1780.3
2007-06-10,2007,Argentina A,1846.0
2007-06-16,2007,Argentina A,1794.5
2008-06-11,2008,Argentina A,1760.6
2008-06-14,2008,Argentina A,1765.3
2008-06-21,2008,Argentina A,1710.1
2010-06-18,2010,Argentina A,1702.4
1986-06-03,1986,Argentina B,1496.9
1991-06-29,1991,Argentina B,1495.5
2009-06-06,2009,Argentina Jaguars,1488.4
2009-06-10,2009,Argentina Jaguars,1534.0
2009-06-21,2009,Argentina Jaguars,1617.9
2010-06-11,2010,Argentina Jaguars,1594.5
2010-06-15,2010,Argentina Jaguars,1573.1
2010-06-20,2010,Argentina Jaguars,1667.8
2010-10-05,2010,Argentina Jaguars,1696.2
2010-10-10,2010,Argentina Jaguars,1724.1
2010-10-15,2010,Argentina Jaguars,1733.4
2010-10-23,2010,Argentina Jaguars,1783.8
2010-10-30,2010,Argentina Jaguars,1821.1
2011-06-10,2011,Argentina Jaguars,1765.5
2011-06-15,2011,Argentina Jaguars,1752.8
2011-06-19,2011,Argentina Jaguars,1830.4
2012-06-08,2012,Argentina Jaguars,1849.4
2012-06-12,2012,Argentina Jaguars,1821.4
2012-06-17,2012,Argentina Jaguars,1838.8
2012-10-12,2012,Argentina Jaguars,1860.5
2012-10-16,2012,Argentina Jaguars,1877.4
2012-10-20,2012,Argentina Jaguars,1909.5
2013-06-08,2013,Argentina Jaguars,1798.3
2013-06-12,2013,Argentina Jaguars,1742.2
2013-06-16,2013,Argentina Jaguars,1754.4
2013-10-11,2013,Argentina Jaguars,1772.4
2013-10-15,2013,Argentina Jaguars,1791.9
2013-10-19,2013,Argentina Jaguars,1812.8
2014-06-14,2014,Argentina Jaguars,1868.6
2014-06-18,2014,Argentina Jaguars,1918.2
2014-06-22,2014,Argentina Jaguars,1924.4
2014-10-11,2014,Argentina Jaguars,1941.4
2014-10-15,2014,Argentina Jaguars,1959.5
2014-10-19,2014,Argentina Jaguars,1971.1
2015-04-28,2015,Argentina Jaguars,1988.3
2015-05-02,2015,Argentina Jaguars,1994.9
2015-06-12,2015,Argentina Jaguars,2018.1
2015-06-17,2015,Argentina Jaguars,2021.6
2015-06-21,2015,Argentina Jaguars,1925.1
1968-09-21,1968,Argentina Juniors,1500.0
1970-09-06,1970,Argentina Juniors,1500.0
1910-05-26,1910,Argentina XV,1461.0
1970-09-02,1970,Argentina XV,1461.0
2015-05-27,2015,Argentina XV,1450.1
2015-08-01,2015,Argentina XV,1414.7
2016-02-06,2016,Argentina XV,1414.7
2016-02-13,2016,Argentina XV,1476.6
2016-02-20,2016,Argentina XV,1506.4
2016-02-28,2016,Argentina XV,1555.9
2016-03-05,2016,Argentina XV,1580.3
2016-05-28,2016,Argentina XV,1634.6
2016-06-04,2016,Argentina XV,1665.9
2016-06-09,2016,Argentina XV,1702.9
2016-06-13,2016,Argentina XV,1741.6
2016-06-18,2016,Argentina XV,1692.0
2016-10-08,2016,Argentina XV,1713.9
2016-10-12,2016,Argentina XV,1737.7
2016-10-16,2016,Argentina XV,1753.8
2017-02-04,2017,Argentina XV,1786.9
2017-02-11,2017,Argentina XV,1796.7
2017-02-18,2017,Argentina XV,1804.9
2017-02-25,2017,Argentina XV,1808.2
2017-03-04,2017,Argentina XV,1808.2
2017-06-10,2017,Argentina XV,1786.2
2017-06-14,2017,Argentina XV,1820.4
2017-06-18,2017,Argentina XV,1829.3
2017-09-29,2017,Argentina XV,1853.8
2017-10-07,2017,Argentina XV,1861.5
2017-10-11,2017,Argentina XV,1870.6
2017-10-15,2017,Argentina XV,1884.1
2018-02-03,2018,Argentina XV,1827.6
2018-02-10,2018,Argentina XV,1835.7
2018-02-17,2018,Argentina XV,1898.1
2018-02-24,2018,Argentina XV,1903.8
2018-03-03,2018,Argentina XV,1908.1
2018-05-05,2018,Argentina XV,1910.0
2018-05-12,2018,Argentina XV,1855.6
2018-05-20,2018,Argentina XV,1870.7
2018-06-02,2018,Argentina XV,1879.8
2018-06-06,2018,Argentina XV,1921.9
2018-06-10,2018,Argentina XV,1861.7
2018-10-06,2018,Argentina XV,1793.0
2018-10-10,2018,Argentina XV,1798.0
2018-10-14,2018,Argentina XV,1807.1
2019-02-02,2019,Argentina XV,1817.4
2019-02-09,2019,Argentina XV,1905.9
2019-02-23,2019,Argentina XV,1930.0
2019-03-01,2019,Argentina XV,1950.3
2019-03-09,2019,Argentina XV,1955.4
2019-05-11,2019,Argentina XV,1980.1
2019-05-18,2019,Argentina XV,1981.5
2019-05-25,2019,Argentina XV,1993.2
2019-06-04,2019,Argentina XV,2007.7
2019-06-09,2019,Argentina XV,1926.2
2019-06-15,2019,Argentina XV,1863.3
2019-09-07,2019,Argentina XV,1915.1
2020-10-17,2020,Argentina XV,1916.7
2020-10-21,2020,Argentina XV,1923.2
2020-10-25,2020,Argentina XV,1939.9
2021-10-26,2021,Argentina XV,1946.6
2021-10-30,2021,Argentina XV,1953.6
2022-07-03,2022,Argentina XV,2011.1
2022-07-09,2022,Argentina XV,2037.9
2022-10-18,2022,Argentina XV,2047.0
2022-10-23,2022,Argentina XV,2047.0
2023-07-29,2023,Argentina XV,2070.9
2023-08-05,2023,Argentina XV,2077.7
2023-08-18,2023,Argentina XV,1976.9
2023-08-26,2023,Argentina XV,1980.2
2024-09-08,2024,Argentina XV,1997.4
2024-09-14,2024,Argentina XV,1875.8
2025-07-05,2025,Argentina XV,1900.8
2025-07-18,2025,Argentina XV,1916.6
2025-11-01,2025,Argentina XV,1886.4
2025-11-07,2025,Argentina XV,1914.2
1990-09-02,1990,Armagnac,1432.6
