,Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Home_Rating,Away_Rating,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
8537,2018,Croatia,27,6,Bosnia & Her,28 Apr 2018,1228.755624,1133.767347,21,1.0,0.727,0.273,1261.76823,1099.23177
8538,2018,Barbados,14,60,Jamaica,28 Apr 2018,1379.602321,1333.814215,-46,0.0,0.667,0.333,1276.229264,1435.770736
8539,2018,Malaysia,8,67,Hong Kong,5 May 2018,1552.809621,1775.520974,-59,0.0,0.299,0.701,1503.018988,1823.981012
8540,2018,Bulgaria,39,25,Turkey,5 May 2018,1012.26985,1248.757205,14,1.0,0.284,0.716,1089.619725,1170.380275
8541,2018,Latvia,14,32,Ukraine,5 May 2018,1354.415694,1281.0,-18,0.0,0.701,0.299,1271.455674,1363.544326
8542,2018,Andorra,18,18,Croatia,5 May 2018,995.893583,1261.76823,0,0.5,0.25,0.75,995.0,1261.0
8543,2018,Brazil,28,12,Chile,5 May 2018,1384.089046,1474.28256,16,1.0,0.478,0.522,1443.1103,1414.8897
8544,2018,Brunei,12,66,Guam,8 May 2018,996.286022,1322.415942,-54,0.0,0.191,0.809,965.408716,1352.591284
8545,2018,Ghana,57,0,Rwanda,9 May 2018,1284.024185,1274.61771,57,1.0,0.62,0.38,1345.721528,1212.278472
8546,2018,Lesotho,16,49,Mauritius,9 May 2018,1512.246567,1141.890773,-33,0.0,0.929,0.071,1381.049195,1271.950805
8547,2018,China,12,52,Guam,10 May 2018,1225.003418,1352.591284,-40,0.0,0.426,0.574,1161.758084,1415.241916
8548,2018,Curacao,7,5,Guadeloupe,11 May 2018,1303.292763,1367.38685,2,1.0,0.516,0.484,1324.276519,1345.723481
8549,2018,Turk & Caic,63,12,B Virgin Is,12 May 2018,1312.96555,1414.819565,51,1.0,0.461,0.539,1397.156744,1328.843256
8550,2018,Korea,21,30,Hong Kong,12 May 2018,1535.190379,1823.981012,-9,0.0,0.227,0.773,1514.100224,1843.899776
8551,2018,Brunei,18,39,China,12 May 2018,965.408716,1161.758084,-21,0.0,0.333,0.667,923.872789,1202.127211
8552,2018,Estonia,16,47,Norway,12 May 2018,872.800132,874.352194,-31,0.0,0.604,0.396,788.339975,957.660025
8553,2018,Finland,10,57,Denmark,12 May 2018,893.403306,1128.199868,-47,0.0,0.285,0.715,848.898817,1172.101183
8554,2018,Sweden,50,27,Latvia,12 May 2018,1077.597757,1271.455674,23,1.0,0.335,0.665,1161.530847,1186.469153
8555,2018,Ghana,23,17,Mauritius,12 May 2018,1345.721528,1271.950805,6,1.0,0.702,0.298,1368.176776,1247.823224
8556,2018,Lesotho,22,32,Rwanda,12 May 2018,1381.049195,1212.278472,-10,0.0,0.803,0.197,1304.009517,1288.990483
8557,2018,Paraguay,28,26,Colombia,12 May 2018,1204.696231,1500.094413,2,1.0,0.219,0.781,1238.334494,1465.665506
8558,2018,Jamaica,37,29,Barbados,12 May 2018,1435.770736,1276.229264,8,1.0,0.794,0.206,1453.131865,1257.868135
8559,2018,Kyrgyzstan,0,82,Pakistan,16 May 2018,1445.668606,925.925462,-82,0.0,0.968,0.032,1273.890579,1096.109421
8560,2018,Kazakhstan,55,6,Mongolia,16 May 2018,1380.761161,1476.15223,49,1.0,0.47,0.53,1462.966063,1393.033937
8561,2018,Korea,67,12,Malaysia,19 May 2018,1514.100224,1503.018988,55,1.0,0.621,0.379,1574.969832,1442.030168
8562,2018,Lithuania,81,10,Malta,19 May 2018,1549.402243,1488.106417,71,1.0,0.686,0.314,1602.654475,1434.345525
8563,2018,Kazakhstan,48,0,Pakistan,19 May 2018,1462.966063,1096.109421,48,1.0,0.927,0.073,1473.390221,1084.609779
8564,2018,Brazil,67,5,Colombia,19 May 2018,1443.1103,1465.665506,62,1.0,0.576,0.424,1513.314607,1394.685393
8565,2018,St Lucia,14,17,St V&G,19 May 2018,1185.013028,1141.131241,-3,0.0,0.665,0.335,1148.13797,1177.86203
8566,2018,Trinidad & T,27,24,Bermuda,19 May 2018,1716.706845,1355.155788,3,1.0,0.925,0.075,1720.166855,1350.833145
8567,2018,Chile,97,0,Paraguay,19 May 2018,1414.8897,1238.334494,97,1.0,0.809,0.191,1448.981172,1203.018828
8568,2018,Thailand,18,12,India,20 May 2018,1257.475476,1059.529089,6,1.0,0.828,0.172,1270.383919,1045.616081
8569,2018,C Taipai,44,5,India,23 May 2018,1127.470911,1045.616081,39,1.0,0.712,0.288,1169.528649,1002.471351
8570,2018,Hong Kong,91,10,Malaysia,26 May 2018,1843.899776,1442.030168,81,1.0,0.939,0.061,1853.686355,1431.313645
8571,2018,Thailand,21,28,C Taipai,26 May 2018,1270.383919,1169.528649,-7,0.0,0.734,0.266,1208.991022,1230.008978
8572,2018,Uganda,16,34,Kenya,26 May 2018,1574.512702,1583.479026,-18,0.0,0.594,0.406,1504.063129,1652.936871
8573,2018,Hong Kong,39,5,Korea,2 Jun 2018,1853.686355,1574.969832,34,1.0,0.885,0.115,1869.390421,1557.609579
8574,2018,South Africa,20,22,Wales,2 Jun 2018,2388.837948,2397.616126,-2,0.0,0.594,0.406,2361.905554,2423.094446
8575,2018,Dominican,17,39,Guadeloupe,9 Jun 2018,1453.707237,1345.723481,-22,0.0,0.741,0.259,1360.029985,1437.970015
8576,2018,Georgia,16,15,Tonga,9 Jun 2018,2168.463192,1996.970021,1,1.0,0.806,0.194,2173.387648,1990.612352
8577,2018,Fiji,24,22,Samoa,9 Jun 2018,2161.419711,1894.148591,2,1.0,0.877,0.123,2166.382561,1888.617439
8578,2018,Japan,34,17,Italy,9 Jun 2018,2073.0,1833.867037,17,1.0,0.86,0.14,2089.208699,1816.791301
8579,2018,New Zealand,52,11,France,9 Jun 2018,2789.661094,2223.383874,41,1.0,0.976,0.024,2792.64133,2219.35867
8580,2018,Australia,18,9,Ireland,10 Jun 18,2429.633926,2648.196848,9,1.0,0.304,0.696,2493.127263,2583.872737
8581,2018,Estonia,10,77,Finland,9 Jun 2018,788.339975,848.898817,-67,0.0,0.522,0.478,699.970419,936.029581
8582,2018,South Africa,42,39,England,9 Jun 2018,2361.905554,2509.803152,3,1.0,0.396,0.604,2394.47031,2475.52969
8583,2018,Argentina,10,23,Wales,9 Jun 2018,2125.385928,2423.094446,-13,0.0,0.217,0.783,2102.095263,2445.904737
8584,2018,Cayman Is,20,19,Bermuda,9 Jun 2018,1690.830202,1350.833145,1,1.0,0.916,0.084,1692.328665,1347.671335
8585,2018,USA,62,13,Russia,9 Jun 2018,2033.625179,1828.827714,49,1.0,0.834,0.166,2059.020757,1801.979243
8586,2018,Canada,10,48,Scotland,9 Jun 2018,1708.71744,2430.132963,-38,0.0,0.024,0.976,1704.546194,2433.453806
8587,2018,Samoa,18,28,Tonga,16 Jun 2018,1888.617439,1990.612352,-10,0.0,0.461,0.539,1843.759967,2034.240033
8588,2018,Fiji,37,15,Georgia,16 Jun 2018,2166.382561,2173.387648,22,1.0,0.597,0.403,2216.586232,2122.413768
8589,2018,Japan,22,25,Italy,16 Jun 2018,2089.208699,1816.791301,-3,0.0,0.881,0.119,2040.15627,1864.84373
8590,2018,New Zealand,26,13,France,16 Jun 2018,2792.64133,2219.35867,13,1.0,0.977,0.023,2794.47187,2216.52813
8591,2018,Australia,21,26,Ireland,17 Jun 18,2493.127263,2583.872737,-5,0.0,0.478,0.522,2458.710307,2617.289693
8592,2018,Zimbabwe,23,23,Morocco,16 Jun 2018,1431.487298,1798.781162,0,0.5,0.157,0.843,1431.0,1798.0
8593,2018,Germany,16,13,Portugal,16 Jun 2018,1389.172286,1717.241938,3,1.0,0.189,0.811,1433.98295,1672.01705
8594,2018,Namibia,55,6,Uganda,16 Jun 2018,1806.773013,1504.063129,49,1.0,0.898,0.102,1822.027225,1487.972775
8595,2018,South Africa,23,12,England,16 Jun 2018,2394.47031,2475.52969,11,1.0,0.491,0.509,2444.556701,2424.443299
8596,2018,Argentina,12,30,Wales,16 Jun 2018,2102.095263,2445.904737,-18,0.0,0.176,0.824,2081.248731,2465.751269
8597,2018,Canada,20,43,Russia,16 Jun 2018,1704.546194,1801.979243,-23,0.0,0.468,0.532,1644.456598,1860.543402
8598,2018,USA,30,29,Scotland,17 Jun 18,2059.020757,2433.453806,1,1.0,0.152,0.848,2082.526794,2409.473206
8599,2018,Fiji,19,27,Tonga,23 Jun 2018,2216.586232,2034.240033,-8,0.0,0.814,0.186,2144.436325,2105.563675
8600,2018,Japan,28,0,Georgia,23 Jun 2018,2040.15627,2122.413768,28,1.0,0.49,0.51,2108.703222,2053.296778
8601,2018,New Zealand,49,14,France,23 Jun 2018,2794.47187,2216.52813,35,1.0,0.977,0.023,2797.263436,2212.736564
8602,2018,Philippines,32,24,Singapore,23 Jun 2018,1321.354328,1397.524524,8,1.0,0.499,0.501,1365.071031,1352.928969
8603,2018,Australia,16,20,Ireland,24 Jun 18,2458.710307,2617.289693,-4,0.0,0.381,0.619,2433.442746,2641.557254
8604,2018,Namibia,118,0,Tunisia,23 Jun 2018,1822.027225,1490.453141,118,1.0,0.912,0.088,1838.746146,1473.253854
8605,2018,South Africa,10,25,England,23 Jun 2018,2444.556701,2424.443299,-15,0.0,0.633,0.367,2373.761357,2494.238643
8606,2018,Morocco,24,28,Kenya,23 Jun 2018,1798.0,1652.936871,-4,0.0,0.781,0.219,1747.726578,1702.273422
8607,2018,Argentina,15,44,Scotland,23 Jun 2018,2081.248731,2409.473206,-29,0.0,0.189,0.811,2055.27684,2434.72316
8608,2018,Canada,17,42,USA,23 Jun 2018,1644.456598,2082.526794,-25,0.0,0.11,0.89,1629.64467,2096.35533
8609,2018,Philippines,38,12,Singapore,26 Jun 2018,1365.071031,1352.928969,26,1.0,0.624,0.376,1414.563567,1302.436433
8610,2018,Samoa,66,15,Germany,30 Jun 2018,1843.759967,1433.98295,51,1.0,0.942,0.058,1852.125965,1423.874035
8611,2018,Kenya,45,36,Zimbabwe,30 Jun 2018,1702.273422,1431.0,9,1.0,0.88,0.12,1713.055342,1419.944658
8612,2018,Morocco,7,63,Namibia,30 Jun 2018,1747.726578,1838.746146,-56,0.0,0.477,0.523,1669.858519,1915.141481
8613,2018,Cook Islands,3,26,Hong Kong,30 Jun 2018,1608.020043,1869.390421,-23,0.0,0.255,0.745,1575.542358,1901.457642
8614,2018,Hong Kong,51,0,Cook Islands,7 Jul 2018,1901.457642,1575.542358,51,1.0,0.91,0.09,1915.287825,1560.712175
8615,2018,Kenya,38,22,Uganda,7 Jul 2018,1713.055342,1487.972775,16,1.0,0.85,0.15,1730.021424,1469.978576
8616,2018,Tunisia,18,14,Zimbabwe,7 Jul 2018,1473.253854,1419.944658,4,1.0,0.678,0.322,1493.754499,1398.245501
8617,2018,Algeria,22,18,Senegal,8 Jul 2018,1622.218838,1483.966508,4,1.0,0.774,0.226,1636.53617,1468.46383
8618,2018,Zambia,32,13,Botswana,8 Jul 2018,1403.38229,1237.004189,19,1.0,0.8,0.2,1426.939907,1213.060093
8619,2018,Ivory Coast,25,21,Senegal,11 Jul 2018,1445.525773,1468.46383,4,1.0,0.574,0.426,1472.404933,1440.595067
8620,2018,Botswana,18,62,Madagascar,11 Jul 2018,1213.060093,1522.995811,-44,0.0,0.206,0.794,1181.570008,1553.429992
8621,2018,Zambia,31,29,Madagascar,14 Jul 2018,1426.939907,1553.429992,2,1.0,0.426,0.574,1451.238156,1527.761844
8622,2018,Algeria,23,13,Ivory Coast,14 Jul 2018,1636.53617,1472.404933,10,1.0,0.798,0.202,1655.33956,1452.66044
8623,2018,Germany,28,42,Samoa,14 Jul 2018,1423.874035,1852.125965,-14,0.0,0.115,0.885,1410.50695,1864.49305
8624,2018,Uganda,67,12,Tunisia,4 Aug 2018,1469.978576,1493.754499,55,1.0,0.573,0.427,1537.76902,1424.23098
8625,2018,Zimbabwe,28,58,Namibia,4 Aug 2018,1398.245501,1915.141481,-30,0.0,0.073,0.927,1387.995446,1925.004554
8626,2018,Honduras,27,39,Panama,11 Aug 2018,1409.683602,1233.353608,-12,0.0,0.809,0.191,1326.00023,1315.99977
8627,2018,Kenya,67,0,Tunisia,11 Aug 2018,1730.021424,1424.23098,67,1.0,0.9,0.1,1746.932924,1407.067076
8628,2018,Uganda,47,29,Morocco,11 Aug 2018,1537.76902,1669.858519,18,1.0,0.419,0.581,1605.46933,1600.53067
8629,2018,El Salvador,27,24,Honduras,18 Aug 2018,1095.377962,1326.00023,3,1.0,0.289,0.711,1134.408247,1286.591753
8630,2018,Australia,13,38,New Zealand,18 Aug 2018,2433.442746,2797.263436,-25,0.0,0.159,0.841,2412.23598,2817.76402
8631,2018,Uganda,18,38,Zimbabwe,18 Aug 2018,1605.46933,1387.995446,-20,0.0,0.844,0.156,1502.275545,1489.724455
8632,2018,Namibia,53,28,Kenya,18 Aug 2018,1925.004554,1746.932924,25,1.0,0.812,0.188,1949.512182,1721.487818
8633,2018,South Africa,34,21,Argentina,18 Aug 2018,2373.761357,2055.27684,13,1.0,0.906,0.094,2382.950287,2045.049713
8634,2018,Tunisia,36,13,Morocco,18 Aug 2018,1407.067076,1600.53067,23,1.0,0.336,0.664,1491.367514,1515.632486
8635,2018,Panama,51,26,El Salvador,25 Aug 2018,1315.99977,1134.408247,25,1.0,0.814,0.186,1339.283853,1109.716147
8636,2018,New Zealand,40,12,Australia,25 Aug 2018,2817.76402,2412.23598,28,1.0,0.941,0.059,2824.990886,2404.009114
8637,2018,Argentina,32,19,South Africa,25 Aug 2018,2045.049713,2382.950287,13,1.0,0.181,0.819,2131.458754,2295.541246
8638,2018,Mexico,36,45,Paraguay,26 Aug 2018,1662.169798,1203.018828,-9,0.0,0.956,0.044,1574.003535,1290.996465
8639,2018,Colombia,71,7,Guyana,26 Aug 2018,1394.685393,1752.293155,64,1.0,0.164,0.836,1533.641421,1612.358579
8640,2018,Guyana,7,86,Paraguay,29 Aug 2018,1612.358579,1290.996465,-79,0.0,0.908,0.092,1452.964453,1449.035547
8641,2018,Colombia,45,0,Mexico,29 Aug 2018,1533.641421,1574.003535,45,1.0,0.549,0.451,1602.100186,1504.899814
8642,2018,Colombia,44,29,Paraguay,1 Sep 2018,1602.100186,1449.035547,15,1.0,0.788,0.212,1625.513519,1425.486481
8643,2018,Guyana,36,48,Mexico,1 Sep 2018,1452.964453,1504.899814,-12,0.0,0.533,0.467,1397.31165,1558.68835
8644,2018,New Zealand,46,24,Argentina,8 Sep 2018,2824.990886,2131.458754,22,1.0,0.988,0.012,2825.489303,2129.510697
8645,2018,Australia,23,18,South Africa,8 Sep 2018,2404.009114,2295.541246,5,1.0,0.743,0.257,2422.448506,2276.551494
8646,2018,New Zealand,34,36,South Africa,15 Sep 2018,2825.489303,2276.551494,-2,0.0,0.973,0.027,2782.251788,2318.748212
8647,2018,Australia,19,23,Argentina,15 Sep 2018,2422.448506,2129.510697,-4,0.0,0.893,0.107,2364.552201,2186.447799
8648,2018,Czechia,22,41,Poland,29 Sep 2018,1543.589228,1345.758062,-19,0.0,0.828,0.172,1443.810998,1444.189002
8649,2018,South Africa,23,12,Australia,29 Sep 2018,2318.748212,2364.552201,11,1.0,0.542,0.458,2363.557776,2318.442224
8650,2018,Argentina,17,35,New Zealand,29 Sep 2018,2186.447799,2782.251788,-18,0.0,0.047,0.953,2180.407296,2787.592704
8651,2018,Guatemala,16,12,Costa Rica,30 Sep 2018,1622.0,1500.0,4,1.0,0.757,0.243,1637.667082,1484.332918
8652,2018,Costa Rica,14,36,Peru,3 Oct 2018,1484.332918,1056.147834,-22,0.0,0.948,0.052,1365.197615,1174.802385
8653,2018,Guatemala,0,34,Peru,6 Oct 2018,1637.667082,1174.802385,-34,0.0,0.957,0.043,1500.990765,1310.009235
8654,2018,South Africa,30,32,New Zealand,6 Oct 2018,2363.557776,2787.592704,-2,0.0,0.118,0.882,2357.801292,2792.198708
8655,2018,Argentina,34,45,Australia,6 Oct 2018,2180.407296,2318.442224,-11,0.0,0.41,0.59,2139.212747,2358.787253
8656,2018,Lithuania,30,10,Czechia,13 Oct 2018,1602.654475,1443.810998,20,1.0,0.794,0.206,1627.123909,1417.876091
8657,2018,Finland,22,18,Denmark,13 Oct 2018,936.029581,1172.101183,4,1.0,0.284,0.716,982.130654,1125.869346
8658,2018,Serbia & Mon,29,35,Bulgaria,13 Oct 2018,1082.951502,1089.619725,-6,0.0,0.597,0.403,1035.564609,1135.435391
8659,2018,Ukraine,24,13,Luxembourg,13 Oct 2018,1363.544326,1241.647806,11,1.0,0.757,0.243,1387.189338,1216.810662
8660,2018,Norway,9,6,Austria,13 Oct 2018,957.660025,1067.6578,3,1.0,0.45,0.55,987.510923,1036.489077
8661,2018,Bosnia & Her,11,40,Croatia,13 Oct 2018,1099.23177,1261.0,-29,0.0,0.377,0.623,1047.656629,1312.343371
8662,2018,Israel,14,21,Malta,20 Oct 2018,1209.922285,1434.345525,-7,0.0,0.297,0.703,1184.323696,1458.676304
8663,2018,Zambia,0,31,Algeria,20 Oct 2018,1451.238156,1655.33956,-31,0.0,0.322,0.678,1406.293189,1699.706811
8664,2018,Latvia,24,7,Finland,20 Oct 2018,1186.469153,982.130654,17,1.0,0.833,0.167,1205.317713,962.682287
8665,2018,Slovenia,48,14,Andorra,20 Oct 2018,1056.3422,995.0,34,1.0,0.686,0.314,1100.604916,950.395084
8666,2018,Sweden,80,6,Moldova,20 Oct 2018,1161.530847,1211.410772,74,1.0,0.536,0.464,1241.144482,1130.855518
8667,2018,Croatia,46,24,Cyprus,20 Oct 2018,1312.343371,1164.048498,22,1.0,0.783,0.217,1339.199377,1136.800623
8668,2018,Australia,20,37,New Zealand,27 Oct 2018,2358.787253,2792.198708,-17,0.0,0.112,0.888,2345.00161,2804.99839
8669,2018,Bulgaria,13,25,Slovenia,27 Oct 2018,1135.435391,1100.604916,-12,0.0,0.653,0.347,1067.990575,1167.009425
8670,2018,Malta,41,7,Bosnia & Her,27 Oct 2018,1458.676304,1047.656629,34,1.0,0.943,0.057,1466.167159,1038.832841
8671,2018,Croatia,19,16,Israel,27 Oct 2018,1339.199377,1184.323696,3,1.0,0.79,0.21,1350.650443,1172.349557
8672,2018,Austria,20,26,Latvia,27 Oct 2018,1036.489077,1205.317713,-6,0.0,0.368,0.632,1007.358213,1233.641787
8673,2018,Denmark,42,10,Norway,27 Oct 2018,1125.869346,987.510923,32,1.0,0.773,0.227,1156.720844,955.279156
8674,2018,Japan,31,69,New Zealand,3 Nov 2018,2108.703222,2804.99839,-38,0.0,0.027,0.973,2104.003795,2807.996205
8675,2018,Moldova,16,31,Hungary,3 Nov 2018,1130.855518,1130.0,-15,0.0,0.606,0.394,1062.767025,1197.232975
8676,2018,Wales,21,10,Scotland,3 Nov 2018,2465.751269,2434.72316,11,1.0,0.648,0.352,2499.984468,2399.015532
8677,2018,England,12,11,South Africa,3 Nov 2018,2494.238643,2357.801292,1,1.0,0.772,0.228,2500.316372,2350.683628
8678,2018,Luxembourg,9,10,Sweden,3 Nov 2018,1216.810662,1241.144482,-1,0.0,0.571,0.429,1200.156707,1256.843293
8679,2018,Andorra,27,14,Slovakia,3 Nov 2018,950.395084,886.971794,13,1.0,0.69,0.31,982.718004,853.281996
8680,2018,Poland,33,0,Lithuania,3 Nov 2018,1444.189002,1627.123909,33,1.0,0.349,0.651,1535.783225,1535.216775
8681,2018,Ireland,54,7,Italy,3 Nov 2018,2641.557254,1864.84373,47,1.0,0.993,0.007,2642.138947,1862.861053
8682,2018,USA,22,59,NZ_Maori,3 Nov 18,2096.35533,1500,-37,0.0,0.979,0.021,1953.553257,1642.446743
8683,2018,Slovakia,10,37,Serbia & Mon,10 Nov 2018,853.281996,1035.564609,-27,0.0,0.351,0.649,806.248816,1081.751184
8684,2018,Russia,47,20,Namibia,10 Nov 2018,1860.543402,1949.512182,27,1.0,0.48,0.52,1929.329346,1879.670654
8685,2018,Romania,36,6,Portugal,10 Nov 2018,1934.536808,1672.01705,30,1.0,0.874,0.126,1951.254141,1654.745859
8686,2018,Cyprus,22,34,Israel,10 Nov 2018,1136.800623,1172.349557,-12,0.0,0.556,0.444,1078.969611,1229.030389
8687,2018,Hungary,24,48,Ukraine,10 Nov 2018,1197.232975,1387.189338,-24,0.0,0.34,0.66,1153.179329,1430.820671
8688,2018,Italy,28,17,Georgia,10 Nov 2018,1862.861053,2053.296778,11,1.0,0.339,0.661,1927.710459,1987.289541
8689,2018,Scotland,54,17,Fiji,10 Nov 2018,2399.015532,2144.436325,37,1.0,0.87,0.13,2417.930916,2125.069084
8690,2018,England,15,16,New Zealand,10 Nov 2018,2500.316372,2807.996205,-1,0.0,0.208,0.792,2494.22452,2812.77548
8691,2018,Wales,9,6,Australia,10 Nov 2018,2499.984468,2345.00161,3,1.0,0.789,0.211,2510.703513,2333.296487
8692,2018,Samoa,29,30,USA,10 Nov 2018,1864.49305,1953.553257,-1,0.0,0.48,0.52,1850.695121,1966.304879
8693,2018,Ireland,28,17,Argentina,10 Nov 2018,2642.138947,2139.212747,11,1.0,0.965,0.035,2645.442483,2135.557517
8694,2018,France,26,29,South Africa,10 Nov 18,2212.736564,2350.683628,-3,0.0,0.41,0.59,2189.245367,2372.754633
8695,2018,Canada,65,19,Kenya,11 Nov 2018,1629.64467,1721.487818,46,1.0,0.476,0.524,1709.769492,1640.230508
8696,2018,Germany,26,9,Hong Kong,11 Nov 2018,1410.50695,1915.287825,17,1.0,0.078,0.922,1516.683025,1808.316975
8697,2018,Hong Kong,42,17,Kenya,17 Nov 2018,1808.316975,1640.230508,25,1.0,0.802,0.198,1833.797479,1614.202521
8698,2018,Romania,5,31,USA,17 Nov 2018,1951.254141,1966.304879,-26,0.0,0.585,0.415,1873.817674,2043.182326
8699,2018,Fiji,68,7,Uruguay,17 Nov 2018,2125.069084,1876.374821,61,1.0,0.866,0.134,2147.132307,1853.867693
8700,2018,Georgia,27,19,Samoa,17 Nov 2018,1987.289541,1850.695121,8,1.0,0.772,0.228,2007.022426,1829.977574
8701,2018,Italy,7,26,Australia,17 Nov 2018,1927.710459,2333.296487,-19,0.0,0.129,0.871,1911.476909,2348.523091
8702,2018,Poland,0,49,Netherlands,17 Nov 2018,1535.783225,1633.466088,-49,0.0,0.467,0.533,1461.929257,1706.070743
8703,2018,Switzerland,17,5,Czechia,17 Nov 2018,1479.526214,1417.876091,12,1.0,0.688,0.312,1511.052478,1384.947522
8704,2018,Wales,74,24,Tonga,17 Nov 2018,2510.703513,2105.563675,50,1.0,0.941,0.059,2519.330565,2095.669435
8705,2018,Spain,34,13,Namibia,17 Nov 2018,1790.655375,1879.670654,21,1.0,0.48,0.52,1854.311765,1814.688235
8706,2018,Canada,29,10,Germany,17 Nov 2018,1709.769492,1516.683025,19,1.0,0.824,0.176,1730.100336,1494.899664
8707,2018,England,35,15,Japan,17 Nov 2018,2494.22452,2104.003795,20,1.0,0.936,0.064,2501.834593,2096.165407
8708,2018,Scotland,20,26,South Africa,17 Nov 2018,2417.930916,2372.754633,-6,0.0,0.666,0.334,2365.157931,2423.842069
8709,2018,Ireland,16,9,New Zealand,17 Nov 2018,2645.442483,2812.77548,7,1.0,0.371,0.629,2697.357226,2759.642774
8710,2018,France,28,13,Argentina,17 Nov 2018,2189.245367,2135.557517,15,1.0,0.678,0.322,2224.753905,2099.246095
8711,2018,Germany,43,6,Kenya,23 Nov 2018,1494.899664,1614.202521,37,1.0,0.436,0.564,1576.127025,1531.872975
8712,2018,Canada,27,10,Hong Kong,23 Nov 2018,1730.100336,1833.797479,17,1.0,0.46,0.54,1792.458387,1770.541613
8713,2018,Romania,20,27,Uruguay,24 Nov 2018,1873.817674,1853.867693,-7,0.0,0.633,0.367,1820.321018,1905.678982
8714,2018,Georgia,20,9,Tonga,24 Nov 2018,2007.022426,2095.669435,11,1.0,0.481,0.519,2058.557698,2043.442302
8715,2018,Italy,3,66,New Zealand,24 Nov 2018,1911.476909,2759.642774,-63,0.0,0.012,0.988,1909.078299,2760.921701
8716,2018,Netherlands,36,15,Switzerland,24 Nov 2018,1706.070743,1511.052478,21,1.0,0.826,0.174,1727.565881,1489.434119
8717,2018,Japan,32,27,Russia,24 Nov 2018,2096.165407,1929.329346,5,1.0,0.801,0.199,2110.252703,1914.747297
8718,2018,Scotland,14,9,Argentina,24 Nov 2018,2365.157931,2099.246095,5,1.0,0.877,0.123,2373.823022,2090.176978
8719,2018,Spain,10,28,Samoa,24 Nov 2018,1854.311765,1829.977574,-18,0.0,0.64,0.36,1778.624304,1904.375696
8720,2018,England,37,18,Australia,24 Nov 2018,2501.834593,2348.523091,19,1.0,0.788,0.212,2526.405935,2322.594065
8721,2018,Portugal,23,29,Namibia,24 Nov 2018,1654.745859,1814.688235,-6,0.0,0.38,0.62,1624.414375,1843.585625
8722,2018,Wales,20,11,South Africa,24 Nov 2018,2519.330565,2423.842069,9,1.0,0.728,0.272,2544.049558,2397.950442
8723,2018,Ireland,57,14,USA,24 Nov 2018,2697.357226,2043.182326,43,1.0,0.985,0.015,2699.24313,2040.75687
8724,2018,France,14,21,Fiji,24 Nov 2018,2224.753905,2147.132307,-7,0.0,0.706,0.294,2165.305737,2205.694263
8725,2019,France,19,24,Wales,1 Feb 2019,2165.305737,2544.049558,-5,0.0,0.148,0.852,2154.385686,2554.614314
8726,2019,Scotland,33,20,Italy,2 Feb 2019,2373.823022,1909.078299,13,1.0,0.957,0.043,2377.536728,1904.463272
8727,2019,Ireland,20,32,England,2 Feb 2019,2699.24313,2526.405935,-12,0.0,0.807,0.193,2616.274962,2608.725038
8728,2019,Chile,8,71,USA,2 Feb 2019,1448.981172,2040.75687,-63,0.0,0.049,0.951,1439.925499,2048.074501
8729,2019,Uruguay,20,17,Canada,2 Feb 2019,1905.678982,1792.458387,3,1.0,0.747,0.253,1919.030978,1777.969022
8730,2019,Uruguay,20,5,Chile,8 Feb 2019,1919.030978,1439.925499,15,1.0,0.961,0.039,1923.36339,1434.63661
8731,2019,Romania,9,18,Georgia,9 Feb 2019,1820.321018,2058.557698,-9,0.0,0.281,0.719,1794.091394,2083.908606
8732,2019,Belgium,29,22,Germany,9 Feb 2019,1615.344625,1576.127025,7,1.0,0.658,0.342,1643.40819,1547.59181
8733,2019,Scotland,13,22,Ireland,9 Feb 2019,2377.536728,2616.274962,-9,0.0,0.28,0.72,2351.198429,2641.801571
8734,2019,Italy,15,26,Wales,9 Feb 2019,1904.463272,2554.614314,-11,0.0,0.035,0.965,1900.496703,2557.503297
8735,2019,Cayman Is,58,14,Guyana,9 Feb 2019,1692.328665,1397.31165,44,1.0,0.894,0.106,1708.16877,1380.83123
8736,2019,Brazil,18,10,Canada,9 Feb 2019,1513.314607,1777.969022,8,1.0,0.252,0.748,1578.755744,1711.244256
8737,2019,Spain,16,14,Russia,10 Feb 2019,1778.624304,1914.747297,2,1.0,0.413,0.587,1803.792841,1888.207159
8738,2019,England,44,8,France,10 Feb 2019,2608.725038,2154.385686,36,1.0,0.955,0.045,2614.558546,2147.441454
8739,2019,Romania,38,10,Germany,16 Feb 2019,1794.091394,1547.59181,28,1.0,0.865,0.135,1812.238368,1528.761632
8740,2019,Russia,64,7,Belgium,16 Feb 2019,1888.207159,1643.40819,57,1.0,0.863,0.137,1910.212529,1620.787471
8741,2019,Portugal,65,5,Poland,16 Feb 2019,1624.414375,1461.929257,60,1.0,0.797,0.203,1657.307767,1427.692233
8742,2019,Georgia,24,10,Spain,17 Feb 2019,2083.908606,1803.792841,14,1.0,0.885,0.115,2095.420869,1790.579131
8743,2019,Canada,56,0,Chile,22 Feb 2019,1711.244256,1434.63661,56,1.0,0.884,0.116,1729.829479,1415.170521
8744,2019,France,27,10,Scotland,23 Feb 2019,2147.441454,2351.198429,17,1.0,0.322,0.678,2225.348726,2272.651274
